Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
bryce,~_u,0_21,0,21,3,0.096252441,0.080091,0.176343441,0.24766469,0.343917131,0.16757369
bryce,u_n,21_14,21,14,3,0.16757369,-0.072359562,0.095214128,0.056385517,0.223959208,0.128745079
bryce,n_b,14_2,14,2,3,0.128745079,0.119764566,0.248509645,0.263215303,0.391960382,0.143450737
bryce,b_o,2_15,2,15,3,0.143450737,-0.071452856,0.071997881,0.080836058,0.224286795,0.152288914
bryce,o_r,15_18,15,18,3,0.152288914,-0.024226904,0.12806201,0.063431501,0.215720415,0.087658405
bryce,r_n,18_14,18,14,3,0.087658405,0.040013552,0.127671957,0.121031523,0.208689928,0.081017971
bryce,z_e,26_5,26,5,4,0.103412867,0.176305532,0.279718399,0.360150814,0.463563681,0.183845282
bryce,e_a,5_1,5,1,4,0.183845282,-0.072372675,0.111472607,0.087765217,0.271610498,0.160137892
bryce,a_l,1_12,1,12,4,0.160137892,0.024087906,0.184225798,0.127832174,0.287970066,0.103744268
bryce,l_~,12_0,12,0,4,0.103744268,0.064723492,0.16846776,0.168394804,0.272139072,0.103671312
bryce,~_i,0_9,0,9,4,0.103671312,0.047746897,0.151418209,0.15990901,0.263580322,0.112162113
bryce,i_t,9_20,9,20,4,0.112162113,-0.007307053,0.104855061,0.12817502,0.240337133,0.135482073
bryce,t_e,20_5,20,5,4,0.135482073,-0.040385723,0.09509635,0.055236101,0.190718174,0.095621824
bryce,e_m,5_13,5,13,4,0.095621824,-0.015387058,0.080234766,0.096780777,0.192402601,0.112167835
bryce,m_s,13_19,13,19,4,0.112167835,0.039940119,0.152107954,0.136366606,0.248534441,0.096426487
bryce,f_i,6_9,6,9,5,0.079444647,0.05607605,0.135520697,0.160207748,0.239652395,0.104131699
bryce,i_r,9_18,9,18,5,0.104131699,-0.007977486,0.096154213,0.144095898,0.248227596,0.152073383
bryce,r_s,18_19,18,19,5,0.152073383,-0.01592207,0.136151314,0.111786127,0.26385951,0.127708197
bryce,s_t,19_20,19,20,5,0.127708197,-0.024251461,0.103456736,0.064079285,0.191787481,0.088330746
bryce,t_~,20_0,20,0,5,0.088330746,0.016077995,0.104408741,0.103592396,0.191923141,0.0875144
bryce,~_l,0_12,0,12,5,0.0875144,0.080523491,0.168037891,0.192095041,0.279609442,0.11157155
bryce,l_a,12_1,12,1,5,0.11157155,-0.02408123,0.08749032,0.056122541,0.167694092,0.080203772
bryce,a_i,1_9,1,9,5,0.080203772,0.032038689,0.11224246,0.119813919,0.200017691,0.08777523
bryce,i_r,9_18,9,18,5,0.08777523,0.003038168,0.090813398,0.080221891,0.167997122,0.077183723
bryce,k_i,11_9,11,9,6,0.087433338,0.103937387,0.191370726,0.208086729,0.295520067,0.104149342
bryce,i_d,9_4,9,4,6,0.104149342,0.047253609,0.15140295,0.11200428,0.216153622,0.064750671
bryce,d_n,4_14,4,14,6,0.064750671,0.031264067,0.096014738,0.119097948,0.183848619,0.087833881
bryce,n_e,14_5,14,5,6,0.087833881,0.024688959,0.11252284,0.096622705,0.184456587,0.071933746
bryce,e_y,5_25,5,25,6,0.071933746,0.047534466,0.119468212,0.199679613,0.271613359,0.152145147
bryce,y_~,25_0,25,0,6,0.152145147,-0.031710148,0.120434999,0.08765316,0.239798307,0.119363308
bryce,~_e,0_5,0,5,6,0.119363308,0.02502203,0.144385338,0.304780006,0.424143314,0.279757977
bryce,e_a,5_1,5,1,6,0.279757977,-0.159490824,0.120267153,-0.016213179,0.263544798,0.143277645
bryce,a_r,1_18,1,18,6,0.143277645,-0.031996012,0.111281633,0.103857994,0.247135639,0.135854006
bryce,z_i,26_9,26,9,3,0.111036539,-0.007799149,0.103237391,0.089105844,0.200142384,0.096904993
bryce,i_g,9_7,9,7,3,0.096904993,0.102930784,0.199835777,0.279515982,0.376420975,0.176585197
bryce,g_~,7_0,7,0,3,0.176585197,-0.063759089,0.112826109,0.080058098,0.256643295,0.143817186
bryce,~_e,0_5,0,5,3,0.143817186,0.055700779,0.199517965,0.135587692,0.279404879,0.079886913
bryce,e_n,5_14,5,14,3,0.079886913,0.032099247,0.11198616,0.127862215,0.207749128,0.095762968
bryce,n_r,14_18,14,18,3,0.095762968,0.000975132,0.0967381,0.080395699,0.176158667,0.079420567
bryce,r_i,18_9,18,9,3,0.079420567,0.03976965,0.119190216,0.144081116,0.223501682,0.104311466
bryce,i_c,9_3,9,3,3,0.104311466,-0.008102417,0.096209049,0.071849585,0.176161051,0.079952002
bryce,c_h,3_8,3,8,3,0.079952002,0.031997681,0.111949682,0.128190756,0.208142757,0.096193075
bryce,q_u,17_21,17,21,4,0.135089636,0.040353775,0.175443411,0.249011517,0.384101152,0.208657742
bryce,u_i,21_9,21,9,4,0.208657742,-0.120811224,0.087846518,0.046954155,0.255611897,0.167765379
bryce,i_z,9_26,9,26,4,0.167765379,0.096128941,0.26389432,0.280550718,0.448316097,0.184421778
bryce,z_~,26_0,26,0,4,0.184421778,-0.008052588,0.17636919,0.127931595,0.312353373,0.135984182
bryce,~_o,0_15,0,15,4,0.135984182,0.031811953,0.167796135,0.167399883,0.303384066,0.135587931
bryce,o_w,15_23,15,23,4,0.135587931,0.032580853,0.168168783,0.12087369,0.25646162,0.088292837
bryce,w_n,23_14,23,14,4,0.088292837,0.014991045,0.103283882,0.127681732,0.215974569,0.112690687
bryce,n_e,14_5,14,5,4,0.112690687,0.03979826,0.152488947,0.183880568,0.296571255,0.144082308
