Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
adhy,l_i,12_9,12,9,4,0.147509575,-0.031249523,0.116260052,0.069274902,0.216784477,0.100524426
adhy,i_m,9_13,9,13,4,0.100524426,0.116055012,0.216579437,0.269600391,0.370124817,0.15354538
adhy,m_b,13_2,13,2,4,0.15354538,0.015655279,0.169200659,0.131808758,0.285354137,0.116153479
adhy,b_~,2_0,2,0,4,0.116153479,0.169359207,0.285512686,0.301165104,0.417318583,0.131805897
adhy,~_y,0_25,0,25,4,0.131805897,0.046875954,0.17868185,0.169466972,0.301272869,0.122591019
adhy,y_o,25_15,25,15,4,0.122591019,0.047029257,0.169620275,0.194220543,0.316811562,0.147191286
adhy,o_u,15_21,15,21,4,0.147191286,-0.062596321,0.084594965,0.022298336,0.169489622,0.084894657
adhy,u_n,21_14,21,14,4,0.084894657,0.131289959,0.216184616,0.247205973,0.33210063,0.115916014
adhy,n_g,14_7,14,7,4,0.115916014,-0.031265497,0.084650517,0.084785461,0.200701475,0.116050959
adhy,e_i,5_9,5,9,5,0.153404474,-0.053074837,0.100329638,0.069206476,0.22261095,0.122281313
adhy,i_g,9_7,9,7,5,0.122281313,0.031389475,0.153670788,0.147427082,0.269708395,0.116037607
adhy,g_h,7_8,7,8,5,0.116037607,-0.047016144,0.069021463,0.200692654,0.316730261,0.247708797
adhy,h_t,8_20,8,20,5,0.247708797,-0.100379705,0.147329092,0.031330109,0.279038906,0.131709814
adhy,t_~,20_0,20,0,5,0.131709814,-0.078274012,0.053435802,0.069158077,0.200867891,0.147432089
adhy,~_k,0_11,0,11,5,0.147432089,0.053431034,0.200863123,0.185178041,0.33261013,0.131747007
adhy,k_n,11_14,11,14,5,0.131747007,-0.053504229,0.078242779,0.147386551,0.279133558,0.200890779
adhy,n_o,14_15,14,15,5,0.200890779,-0.116040707,0.084850073,0.053520441,0.254411221,0.169561148
adhy,o_w,15_23,15,23,5,0.169561148,-0.031336784,0.138224363,0.046927691,0.216488838,0.078264475
adhy,w_r,23_18,23,18,6,0.116188288,0.116037846,0.232226133,0.332120657,0.448308945,0.216082811
adhy,r_e,18_5,18,5,6,0.216082811,-0.146934986,0.069147825,-0.031149626,0.184933186,0.11578536
adhy,e_n,5_14,5,14,6,0.11578536,0.100469351,0.216254711,0.247305393,0.363090754,0.146836042
adhy,n_c,14_3,14,3,6,0.146836042,-0.015664101,0.131171942,0.131727934,0.278563976,0.147392035
adhy,c_h,3_8,3,8,6,0.147392035,-0.062609196,0.084782839,0.122016668,0.269408703,0.184625864
adhy,h_~,8_0,8,0,6,0.184625864,-0.015651226,0.168974638,0.100529194,0.285155058,0.11618042
adhy,~_f,0_6,0,6,6,0.11618042,0.386217117,0.502397537,0.502506018,0.618686438,0.1162889
adhy,f_o,6_15,6,15,6,0.1162889,-0.038130283,0.078158617,0.084757805,0.201046705,0.122888088
adhy,o_x,15_24,15,24,6,0.122888088,0.015766144,0.138654232,0.178681135,0.301569223,0.162914991
adhy,b_e,2_5,2,5,3,0.131808758,0.069131136,0.200939894,0.185311794,0.317120552,0.116180658
adhy,e_d,5_4,5,4,3,0.116180658,0.100026369,0.216207027,0.231688261,0.347868919,0.131661892
adhy,d_~,4_0,4,0,3,0.131661892,0.169818163,0.301480055,0.332909822,0.464571714,0.16309166
adhy,~_a,0_1,0,1,3,0.16309166,-0.078242302,0.084849358,0.100427866,0.263519526,0.178670168
adhy,a_b,1_2,1,2,3,0.178670168,0.022169352,0.20083952,0.184779882,0.36345005,0.162610531
adhy,b_j,2_10,2,10,3,0.162610531,-0.015653849,0.146956682,0.084959745,0.247570276,0.100613594
adhy,j_u,10_21,10,21,3,0.100613594,0.069270372,0.169883966,0.200865984,0.301479578,0.131595612
adhy,u_r,21_18,21,18,3,0.131595612,-0.031285763,0.100309849,0.100415945,0.232011557,0.131701708
adhy,r_e,18_5,18,5,3,0.131701708,-0.069165468,0.06253624,0.031251669,0.162953377,0.100417137
adhy,p_o,16_15,16,15,4,0.169657469,0.2159307,0.385588169,0.332015038,0.501672506,0.116084337
adhy,o_r,15_18,15,18,4,0.116084337,-0.015659571,0.100424767,0.084446192,0.200530529,0.100105762
adhy,r_k,18_11,18,11,4,0.100105762,0.015630722,0.115736485,0.116135359,0.216241121,0.100504637
