Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
andy,p_o,16_15,16,15,4,0.152153015,-0.056112289,0.096040726,0.048254728,0.200407743,0.104367018
andy,o_r,15_18,15,18,4,0.104367018,-0.024248123,0.080118895,0.112416983,0.216784,0.136665106
andy,r_k,18_11,18,11,4,0.136665106,-0.024497509,0.112167597,0.095597744,0.23226285,0.120095253
andy,k_~,11_0,11,0,4,0.120095253,-0.025300503,0.09479475,0.071235895,0.191331148,0.096536398
andy,~_d,0_4,0,4,4,0.096536398,-0.055254936,0.041281462,0.064086199,0.160622597,0.119341135
andy,d_o,4_15,4,15,4,0.119341135,-0.039309263,0.080031872,0.080157995,0.19949913,0.119467258
andy,o_r,15_18,15,18,4,0.119467258,-0.016276121,0.103191137,0.095465183,0.214932442,0.111741304
andy,r_k,18_11,18,11,4,0.111741304,-0.023999691,0.087741613,0.096692085,0.20843339,0.120691776
andy,k_y,11_25,11,25,4,0.120691776,-0.015501738,0.105190039,0.103904963,0.224596739,0.1194067
andy,q_u,17_21,17,21,5,0.127392769,-0.063273668,0.064119101,0.072601318,0.199994087,0.135874987
andy,u_i,21_9,21,9,5,0.135874987,-0.088629484,0.047245502,0.103636026,0.239511013,0.192265511
andy,i_e,9_5,9,5,5,0.192265511,-0.119299412,0.072966099,0.056175947,0.248441458,0.175475359
andy,e_t,5_20,5,20,5,0.175475359,-0.072551966,0.102923393,0.064078808,0.239554167,0.136630774
andy,t_~,20_0,20,0,5,0.136630774,0.02339673,0.160027504,0.175345421,0.311976194,0.15194869
andy,~_g,0_7,0,7,5,0.15194869,0.047954082,0.199902773,0.185488462,0.337437153,0.13753438
andy,g_y,7_25,7,25,5,0.13753438,0.078629255,0.216163635,0.22235322,0.3598876,0.143723965
andy,y_r,25_18,25,18,5,0.143723965,0.089015484,0.232739449,0.208699465,0.352423429,0.119683981
andy,r_o,18_15,18,15,5,0.119683981,-0.032003164,0.087680817,0.05600071,0.17568469,0.088003874
andy,q_u,17_21,17,21,6,0.135995865,-0.040002108,0.095993757,0.088002682,0.223998547,0.128004789
