Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-NG|M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-NG|VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
azfar,offer,0.16147089,-0.057015657,0.104455233,0.079945803,0.241416693,0.13696146,0.079022169,0.215983629,0.182738304,0.319699764,0.103716135,0.039482117,0.143198252,0.2242167,0.327932835,0.184734583,-0.023969412,0.160765171,0.136008978,0.320743561,0.15997839,0.746861458,0.037519217,0.624402285,0.622909784,1.209792852,0.149372292,0.009379804,0.156100571,0.155727446,0.302448213,0.000936968,0.003758912,0.00214715,0.00385068,0.001668883,0.030609927,0.061309966,0.04633735,0.062053847,0.040851961,0.158967972,0.320438862,0.262684107,0.424154997,0.222220421,0.359181881,0.406955004,0.543916464,0.200247288,0.303963423,0.360225677,0.463941813,0.58143568,0.983584166,1.029864788,1.432013273,0.193811893,0.327861389,0.343288263,0.477337758,0.001031279,0.00080359,0.00541868,0.003720291,0.03211353,0.028347662,0.073611683,0.060994186,0.302166224,0.463637114,0.486900806,0.648371696,0.382985592,0.519947052,0.542963982,0.679925442,0.685151815,0.983584166,1.029864788,1.328297138,0.342575908,0.491792083,0.514932394,0.664148569,0.003265885,0.001585405,0.00157154,0.000497819,0.057147923,0.039817139,0.039642651,0.022311867,0.462931395,0.624402285,0.622909784,0.784380674
azfar,tempt,0.223841667,-0.103805065,0.120036602,0.055884361,0.279726028,0.159689426,-0.015687704,0.144001722,0.128132105,0.287821531,0.143819809,0.080083847,0.223903656,0.20015502,0.343974829,0.120071173,-0.040364504,0.079706669,0.119857073,0.239928246,0.160221577,0.807643652,-0.079773426,0.567648649,0.504028559,1.151450634,0.16152873,-0.019943357,0.141912162,0.12600714,0.287862659,0.001480082,0.005824454,0.003691678,0.003485817,0.001837497,0.038471836,0.076318109,0.060759183,0.059040808,0.042866032,0.040196657,0.264038324,0.184016466,0.407858133,0.208215952,0.367905378,0.328287125,0.487976551,0.159790516,0.303610325,0.320012093,0.463831902,0.408203125,0.935554028,0.832315683,1.359666586,0.136067708,0.311851343,0.277438561,0.453222195,0.0074797,0.002748027,0.006562885,0.001689165,0.086485256,0.052421627,0.081011634,0.041099448,0.264100313,0.48794198,0.384171486,0.608013153,0.287922621,0.447612047,0.448144197,0.607833624,0.552022934,0.935554028,0.832315683,1.215846777,0.276011467,0.467777014,0.416157842,0.607923388,0.000283751,0.000813252,0.002046254,1.61E-08,0.016844915,0.028517569,0.045235538,0.000126946,0.343806982,0.567648649,0.504028559,0.727870226
azfar,paean,0.118562698,0.016432047,0.134994745,0.184185028,0.302747726,0.167752981,0.096424818,0.264177799,0.256177664,0.423930645,0.159752846,2.040777445,2.200530291,2.199967623,2.359720469,0.159190178,0.040953398,0.200143576,0.200641394,0.359831572,0.159687996,0.764946699,2.194587708,2.799846411,2.840971708,3.446230412,0.15298934,0.548646927,0.699961603,0.710242927,0.861557603,0.000383057,0.990654572,1.00353984,0.987295189,1.000002272,0.01957183,0.995316318,1.001768357,0.993627289,1.000001136,0.280609846,0.399172544,0.440362692,0.55892539,2.296955109,2.46470809,2.456145287,2.623898268,2.240921021,2.400673866,2.400609016,2.560361862,4.818485975,5.264554501,5.297116995,5.74318552,1.606161992,1.7548515,1.765705665,1.914395173,1.318601323,1.379424169,1.318171567,1.378982968,1.148303672,1.174488897,1.14811653,1.174301055,2.481140137,2.599702835,2.640330315,2.758893013,2.497098684,2.664851665,2.65678668,2.824539661,4.978238821,5.264554501,5.297116995,5.583432674,2.489119411,2.63227725,2.648558497,2.791716337,0.000127338,0.002122185,0.000135406,0.002154741,0.011284397,0.04606718,0.011636408,0.04641919,2.681283712,2.799846411,2.840971708,2.959534407
azfar,clove,0.175563812,-0.015976429,0.159587383,0.224366903,0.399930716,0.240343332,-0.079784393,0.160558939,0.103990555,0.344333887,0.183774948,-0.063859701,0.119915247,0.135788918,0.319563866,0.199648619,-0.079761505,0.119887114,0.079787731,0.27943635,0.159549236,0.958879948,-0.239382029,0.559948683,0.543934107,1.343264818,0.19177599,-0.059845507,0.139987171,0.135983527,0.335816205,0.000946545,0.000911605,0.000538087,0.003997726,0.002542016,0.030765972,0.030192802,0.023196698,0.06322757,0.050418409,0.14458251,0.320146322,0.328357458,0.50392127,0.040130854,0.280474186,0.239779472,0.480122805,0.056027412,0.239802361,0.215576649,0.399351597,0.240740776,0.840422869,0.783713579,1.383395672,0.080246925,0.280140956,0.26123786,0.461131891,0.003167476,0.001613871,0.003525225,0.003004195,0.056280332,0.040173017,0.059373601,0.05481054,0.264497757,0.440061569,0.464146376,0.639710188,0.160017967,0.4003613,0.319567204,0.559910536,0.424515724,0.840422869,0.783713579,1.199620724,0.212257862,0.420211434,0.39185679,0.599810362,0.005458013,0.000788056,0.010451569,0.003183992,0.073878368,0.02807233,0.102232913,0.056426875,0.384384871,0.559948683,0.543934107,0.719497919
azfar,miner,0.183979273,-0.023831367,0.160147905,0.183888197,0.36786747,0.207719564,-0.103567839,0.104151726,0.04006052,0.247780085,0.143628359,-0.064088821,0.079539537,0.096900225,0.240528584,0.160989046,-0.055983543,0.105005503,0.119205713,0.280194759,0.175189257,0.871505499,-0.247471571,0.448844671,0.440054655,1.136370897,0.1743011,-0.061867893,0.112211168,0.110013664,0.284092724,0.000582319,0.001075074,0.001160747,0.003535782,0.003416615,0.024131294,0.032788315,0.034069744,0.059462439,0.058451816,0.080320358,0.264299631,0.223948717,0.40792799,-0.024028301,0.183691263,0.136960745,0.344680309,0.040916681,0.18454504,0.216105938,0.359734297,0.097208738,0.632535934,0.5770154,1.112342596,0.032402913,0.210845311,0.192338467,0.370780865,0.002776524,0.002143205,0.002315396,0.001091587,0.052692731,0.046294767,0.048118566,0.033039178,0.159859896,0.343839169,0.320848942,0.504828215,0.080977201,0.288696766,0.256166458,0.463886023,0.240837097,0.632535934,0.5770154,0.968714237,0.120418549,0.316267967,0.2885077,0.484357119,0.00311124,0.001520342,0.002091912,0.000838132,0.055778488,0.038991567,0.045737423,0.028950502,0.264865398,0.448844671,0.440054655,0.624033928
azfar,crags,0.120668173,0.095739365,0.216407537,0.279738188,0.400406361,0.183998823,-0.063845396,0.120153427,0.10399127,0.287990093,0.167836666,0.016101122,0.183937788,0.215962648,0.383799314,0.199861526,0.063289642,0.263151169,0.184047937,0.383909464,0.120758295,0.793123484,0.111284733,0.783649921,0.783740044,1.456105232,0.158624697,0.027821183,0.19591248,0.195935011,0.364026308,0.001325936,0.004803671,0.003607972,0.005339678,0.002630442,0.036413407,0.069308519,0.060066397,0.073073097,0.051287834,0.215892792,0.336560965,0.383729458,0.504397631,0.120092392,0.304091215,0.319953918,0.503952742,0.279252291,0.447088957,0.400010586,0.567847252,0.615237474,1.087741137,1.103693962,1.576197624,0.205079158,0.362580379,0.367897987,0.525399208,0.006420669,0.005619846,0.001790244,0.001351427,0.080129079,0.074965632,0.042311276,0.036761757,0.39983058,0.520498753,0.599692106,0.720360279,0.383243561,0.567242384,0.504001856,0.688000679,0.783074141,1.087741137,1.103693962,1.408360958,0.39153707,0.543870568,0.551846981,0.704180479,0.000137565,0.001092484,0.004578312,0.000523572,0.011728794,0.033052739,0.067663225,0.022881693,0.662981749,0.783649921,0.783740044,0.904408216
azfar,fever,0.200644732,-0.065008879,0.135635853,0.095786572,0.296431303,0.16079545,0.079741001,0.240536451,0.327655315,0.488450766,0.247914314,-0.088340998,0.159573317,0.13566947,0.383583784,0.224010468,-0.119683027,0.10432744,0.080771208,0.304781675,0.200454235,1.033819199,-0.193291903,0.640073061,0.639882565,1.473247528,0.20676384,-0.048322976,0.160018265,0.159970641,0.368311882,0.001045289,0.007790834,0.003393115,0.013033614,0.007956496,0.032330926,0.088265698,0.058250454,0.114164854,0.089199191,0.175527573,0.376172304,0.423441887,0.624086618,0.239314318,0.400109768,0.463324785,0.624120235,0.015986443,0.263900757,0.216440678,0.464354992,0.430828333,1.040182829,1.10320735,1.712561846,0.143609444,0.34672761,0.367735783,0.570853949,0.01323291,0.005288466,0.017565318,0.008506521,0.115034387,0.072721841,0.132534215,0.092230803,0.335100889,0.535745621,0.559111357,0.759756088,0.343641758,0.504437208,0.544095993,0.704891443,0.678742647,1.040182829,1.10320735,1.464647532,0.339371324,0.520091414,0.551603675,0.732323766,3.65E-05,0.000490108,0.000112731,0.001505065,0.006039306,0.022138391,0.010617465,0.038795163,0.439428329,0.640073061,0.639882565,0.840527296
azfar,quack,0.184494734,-0.024668455,0.159826279,0.103604555,0.288099289,0.12827301,0.239878416,0.368151426,0.400296211,0.528569221,0.160417795,0.03955698,0.199974775,0.183436632,0.343854427,0.143879652,0.01626873,0.160148382,0.159865141,0.303744793,0.143596411,0.760661602,0.271035671,0.888100863,0.847202539,1.464267731,0.15213232,0.067758918,0.222025216,0.211800635,0.366066933,0.000456552,0.01387151,0.009845514,0.016912929,0.012287797,0.021367088,0.117777374,0.099224563,0.130049716,0.110850337,0.343482971,0.527977705,0.503900766,0.6883955,0.439853191,0.568126202,0.583732843,0.712005854,0.199705362,0.360123158,0.343301773,0.503719568,0.983041525,1.456227064,1.430935383,1.904120922,0.327680508,0.485409021,0.476978461,0.634706974,0.014605033,0.012175386,0.014995383,0.013007638,0.120851286,0.110342133,0.122455636,0.11405103,0.543457747,0.72795248,0.687337399,0.871832132,0.600001574,0.728274584,0.743597984,0.871870995,1.14345932,1.456227064,1.430935383,1.743703127,0.57172966,0.728113532,0.715467691,0.871851563,0.001598602,5.19E-08,0.001582627,7.55E-10,0.039982524,0.000227762,0.039782242,2.75E-05,0.703606129,0.888100863,0.847202539,1.031697273
azfar,tests,0.26457262,-0.120615482,0.143957138,0.119766951,0.384339571,0.240382433,-0.095633984,0.144748449,0.06400466,0.304387093,0.159638643,0.079320192,0.238958836,0.303638458,0.463277102,0.224318266,-0.047515392,0.176802874,0.160612345,0.384930611,0.208127737,1.0970397,-0.184444666,0.704467297,0.648022413,1.536934376,0.21940794,-0.046111166,0.176116824,0.162005603,0.384233594,0.001550875,0.0079128,0.00198927,0.010483365,0.004207946,0.039381153,0.088953921,0.044601231,0.102388306,0.06486868,0.024132967,0.288705587,0.18377161,0.448344231,0.143324852,0.383707285,0.367643118,0.608025551,0.256123066,0.415761709,0.464250803,0.623889446,0.423580885,1.088174582,1.015665531,1.680259228,0.141193628,0.362724861,0.338555177,0.560086409,0.013458258,0.004366011,0.020301726,0.009427652,0.116009733,0.066075798,0.142484124,0.097096095,0.263091803,0.527664423,0.487410069,0.751982689,0.320127726,0.560510159,0.528255463,0.768637896,0.583219528,1.088174582,1.015665531,1.520620584,0.291609764,0.544087291,0.507832766,0.760310292,0.001626548,0.000539421,0.000834173,0.000138698,0.040330488,0.023225442,0.028882055,0.01177701,0.439894676,0.704467297,0.648022413,0.912595034
azfar,prune,0.135665894,0.02398777,0.159653664,0.200186491,0.335852385,0.176198721,0.040146589,0.21634531,0.248197317,0.424396038,0.208050728,-0.087937355,0.120113373,0.039967537,0.248018265,0.127904892,-0.024059772,0.103845119,0.119937658,0.24784255,0.143997431,0.791817665,-0.047862768,0.599957466,0.608289003,1.256109238,0.158363533,-0.011965692,0.149989367,0.152072251,0.314027309,0.001109052,0.003308767,0.002506125,0.008385036,0.007131735,0.033302432,0.057521885,0.050061217,0.091569841,0.084449603,0.24033308,0.375998974,0.448383808,0.584049702,0.160259962,0.336458683,0.288164854,0.464363575,0.015907764,0.223958492,0.159905195,0.367955923,0.416500807,0.936416149,0.896453857,1.4163692,0.138833602,0.312138716,0.298817952,0.472123067,0.012935997,0.006222673,0.020890094,0.011719288,0.113736526,0.078883918,0.144534058,0.108255658,0.360446453,0.496112347,0.488351345,0.624017239,0.264105082,0.440303802,0.408102512,0.584301233,0.624551535,0.936416149,0.896453857,1.208318472,0.312275767,0.468208075,0.448226929,0.604159236,0.00464083,0.001557297,0.003219938,0.000788681,0.068123637,0.0394626,0.056744494,0.028083457,0.464291573,0.599957466,0.608289003,0.743954897
