Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-DT-M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-DT-VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
adhy,death,0.12813282,0.080036163,0.208168983,0.168415308,0.296548128,0.088379145,0.016000986,0.104380131,0.150775671,0.239154816,0.134774685,-0.039022207,0.095752478,0.097440004,0.232214689,0.136462212,-0.081523895,0.054938316,0.031829357,0.168291569,0.113353252,0.601102114,-0.024508953,0.463239908,0.44846034,0.936209202,0.120220423,-0.006127238,0.115809977,0.112115085,0.2340523,0.000399813,0.004893508,0.004256163,0.003775171,0.002753205,0.019995333,0.069953615,0.065239277,0.061442418,0.052470991,0.184416294,0.312549114,0.319190979,0.447323799,0.111753464,0.200132608,0.248215675,0.33659482,0.015916109,0.150690794,0.129269361,0.264044046,0.312085867,0.663372517,0.696676016,1.047962666,0.104028622,0.221124172,0.232225339,0.349320889,0.007142833,0.006880013,0.009209323,0.008519332,0.084515282,0.082945845,0.095965219,0.092300225,0.280168772,0.408301592,0.416630983,0.544763803,0.16669178,0.255070925,0.280045033,0.368424177,0.446860552,0.663372517,0.696676016,0.913187981,0.223430276,0.331686258,0.348338008,0.45659399,0.006438514,0.011739819,0.009327861,0.015547832,0.08024035,0.108350444,0.096580852,0.124690946,0.335107088,0.463239908,0.44846034,0.576593161
adhy,unzip,0.088262558,0.087225437,0.175487995,0.167722702,0.25598526,0.080497265,0.023983955,0.10448122,0.151579618,0.232076883,0.127595663,-0.063317776,0.064277887,0.080606937,0.2082026,0.143924713,-0.049037695,0.094887018,0.063997746,0.207922459,0.11303544,0.553315639,-0.001146078,0.439134121,0.463907003,0.904187202,0.110663128,-0.00028652,0.10978353,0.115976751,0.226046801,0.000702609,0.004865672,0.00221262,0.002632683,0.000526527,0.026506775,0.069754366,0.047038498,0.051309675,0.022946173,0.191706657,0.279969215,0.31930232,0.407564878,0.088261843,0.168759108,0.232186556,0.312683821,0.031569242,0.159164906,0.144604683,0.272200346,0.311537743,0.607893229,0.696093559,0.992449045,0.103845914,0.202631076,0.232031186,0.330816348,0.006593145,0.004508903,0.007629834,0.004827481,0.081198186,0.067148366,0.087348922,0.069480073,0.255984545,0.344247103,0.399909258,0.488171816,0.183148861,0.263646126,0.296184301,0.376681566,0.439133406,0.607893229,0.696093559,0.864853382,0.219566703,0.303946614,0.34804678,0.432426691,0.002652518,0.003248259,0.005379433,0.006215038,0.051502606,0.056993497,0.07334462,0.078835512,0.350871563,0.439134121,0.463907003,0.552169561
adhy,dorky,0.103890896,-0.032588243,0.071302652,0.096400023,0.200290918,0.128988266,-0.03222084,0.096767426,0.09568572,0.224673986,0.127906561,-0.055775166,0.072131395,0.064010859,0.191917419,0.119786024,0.055643082,0.175429106,0.143654585,0.263440609,0.088011503,0.56858325,-0.064941168,0.415630579,0.399751186,0.880322933,0.11371665,-0.016235292,0.103907645,0.099937797,0.220080733,0.000307178,0.00241762,0.002413039,0.001077499,0.001028662,0.017526502,0.049169296,0.049122696,0.032825287,0.03207276,0.064179182,0.168070078,0.192085743,0.295976639,0.039910555,0.168898821,0.159696579,0.288684845,0.11965394,0.247560501,0.207665443,0.335572004,0.223743677,0.5845294,0.559447765,0.920233488,0.074581226,0.194843133,0.186482588,0.306744496,0.001670904,0.002084512,0.000598799,0.000636561,0.04087669,0.04565646,0.02447038,0.02523017,0.136310577,0.240201473,0.256096601,0.359987497,0.215339661,0.344327927,0.303351164,0.43233943,0.351650238,0.5845294,0.559447765,0.792326927,0.175825119,0.2922647,0.279723883,0.396163464,0.003122798,0.005421159,0.001116497,0.002617401,0.055882001,0.073628521,0.033414021,0.051160542,0.311739683,0.415630579,0.399751186,0.503642082
adhy,thick,0.103895426,-0.071992874,0.031902552,0.071746349,0.175641775,0.143739223,-0.055745125,0.087994099,0.049021244,0.192760468,0.104766369,0.014995575,0.119761944,0.143732071,0.24849844,0.128736496,-0.056167126,0.07256937,0.055720329,0.184456825,0.111887455,0.593024969,-0.16890955,0.312227964,0.320219994,0.801357508,0.118604994,-0.042227387,0.078056991,0.080054998,0.200339377,0.000296845,0.001512499,0.001332798,0.001893024,0.001079654,0.017229198,0.038890861,0.036507513,0.0435089,0.03285809,0.016001225,0.11989665,0.120767593,0.224663019,0.064016819,0.207756042,0.192753315,0.336492538,0.087564945,0.192331314,0.1994524,0.304218769,0.167582989,0.519984007,0.512973309,0.865374327,0.055860996,0.173328002,0.170991103,0.288458109,0.00133023,0.002200663,0.00190302,0.003312759,0.036472313,0.04691122,0.043623619,0.057556573,0.135763168,0.239658594,0.264499664,0.36839509,0.136586189,0.280325413,0.248473644,0.392212868,0.272349358,0.519984007,0.512973309,0.760607958,0.136174679,0.259992003,0.256486654,0.380303979,3.39E-07,0.000826895,0.000128417,0.000283643,0.000581964,0.028755783,0.011332107,0.016841712,0.208332539,0.312227964,0.320219994,0.424115419
adhy,nasal,0.103942633,0.024237871,0.128180504,0.103792667,0.2077353,0.079554796,-0.023757696,0.0557971,0.136250019,0.215804815,0.160007715,-0.023445606,0.136562109,0.111031055,0.271038771,0.134476662,-0.055998087,0.078478575,0.025023937,0.159500599,0.081022024,0.55900383,-0.078963518,0.399018288,0.376097679,0.854079485,0.111800766,-0.01974088,0.099754572,0.09402442,0.213519871,0.001221747,0.001092858,0.001515919,0.002309571,0.002088396,0.034953505,0.03305841,0.038934799,0.048057993,0.045698971,0.080034971,0.183977604,0.240042686,0.343985319,0.112804413,0.192359209,0.247281075,0.326835871,0.055032969,0.215040684,0.136054993,0.296062708,0.247872353,0.591377497,0.623378754,0.966883898,0.082624118,0.197125832,0.207792918,0.322294633,0.000839413,0.000258269,0.003872846,0.000589611,0.02897262,0.016070758,0.062232194,0.024281913,0.21659708,0.320539713,0.351073742,0.455016375,0.191282988,0.270837784,0.272305012,0.351859808,0.407880068,0.591377497,0.623378754,0.806876183,0.203940034,0.295688748,0.311689377,0.403438091,0.000320402,0.001235141,0.003102256,0.005320639,0.017899767,0.035144571,0.055697903,0.072942708,0.295075655,0.399018288,0.376097679,0.480040312
adhy,email,0.127084255,-0.015329123,0.111755133,0.064335585,0.19141984,0.079664707,-0.024441242,0.055223465,0.167450666,0.247115374,0.191891909,-0.119899035,0.071992874,0.015991688,0.207883596,0.135890722,-0.055995703,0.07989502,0.063888788,0.19977951,0.119884491,0.654416084,-0.215665102,0.318866491,0.311666727,0.84619832,0.130883217,-0.053916276,0.079716623,0.077916682,0.21154958,0.001626469,0.002238598,0.000562023,0.004077422,0.000607369,0.040329503,0.047313826,0.023707024,0.063854698,0.024644851,0.039894342,0.166978598,0.231786251,0.358870506,0.047551632,0.127216339,0.183442354,0.263107061,-0.040004015,0.151887894,0.079880476,0.271772385,0.047441959,0.44608283,0.495109081,0.893749952,0.015813986,0.148694277,0.16503636,0.297916651,0.002351395,0.000402909,0.006022927,0.002805301,0.04849119,0.020072586,0.077607516,0.052965095,0.111887217,0.238971472,0.247777939,0.374862194,0.127446651,0.207111359,0.247331142,0.32699585,0.239333868,0.44608283,0.495109081,0.701858044,0.119666934,0.223041415,0.247554541,0.350929022,0.000121048,0.000507533,9.98E-08,0.001145593,0.011002182,0.022528502,0.000315933,0.033846617,0.191782236,0.318866491,0.311666727,0.438750982
adhy,gipsy,0.151915789,-0.088207722,0.063708067,0.039806604,0.191722393,0.128014326,0.174957037,0.302971363,0.303947926,0.431962252,0.128990889,0.015645742,0.144636631,0.096110106,0.225100994,0.080464363,-0.04771781,0.032746553,0.039872408,0.120336771,0.087590218,0.576975584,0.054677248,0.544062614,0.479737043,0.96912241,0.115395117,0.013669312,0.136015654,0.119934261,0.242280602,0.00091778,0.013388315,0.014613808,0.015752987,0.017900233,0.03029488,0.115707887,0.120887585,0.125510904,0.133791751,0.214763641,0.36667943,0.34375453,0.495670319,0.319593668,0.447607994,0.400058031,0.528072357,0.048392296,0.177383184,0.135982513,0.264973402,0.582749605,0.991670609,0.879795074,1.288716078,0.194249868,0.33055687,0.293265025,0.429572026,0.018703157,0.019233991,0.019345862,0.020582003,0.136759487,0.138686667,0.139089404,0.143464293,0.359400272,0.511316061,0.439864635,0.591780424,0.352340221,0.480354548,0.439930439,0.567944765,0.711740494,0.991670609,0.879795074,1.159725189,0.355870247,0.495835304,0.439897537,0.579862595,2.49E-05,0.000479308,2.17E-09,0.000284069,0.00499221,0.021893096,4.65E-05,0.016854356,0.392146826,0.544062614,0.479737043,0.631652832
adhy,wakes,0.080164909,0.119324207,0.199489117,0.271879673,0.352044582,0.152555466,0.191779852,0.344335318,0.287747145,0.44030261,0.095967293,0.063914537,0.15988183,0.240202904,0.336170197,0.176288366,0.111508369,0.287796736,0.208140373,0.38442874,0.096632004,0.601608038,0.486526966,0.991503,1.007970095,1.512946129,0.120321608,0.121631742,0.24787575,0.251992524,0.378236532,0.001734548,0.002786613,0.00699411,0.001245299,0.002115379,0.041647899,0.052788384,0.083630795,0.035288798,0.045993247,0.463659525,0.543824434,0.559626818,0.639791727,0.351661682,0.504217148,0.527950048,0.680505514,0.351711273,0.447678566,0.448343277,0.54431057,1.16703248,1.495720148,1.535920143,1.864607811,0.389010827,0.498573383,0.511973381,0.621535937,0.004179322,0.002334896,0.003287447,0.004887221,0.064647674,0.048320762,0.057336263,0.069908663,0.623541355,0.703706264,0.799829721,0.879994631,0.639458418,0.792013884,0.736090422,0.888645887,1.262999773,1.495720148,1.535920143,1.768640518,0.631499887,0.747860074,0.767960072,0.884320259,0.000126676,0.003899118,0.002031349,3.74E-05,0.011255063,0.062442916,0.045070491,0.006117362,0.911338091,0.991503,1.007970095,1.088135004
adhy,zings,0.168182135,-0.120528221,0.047653913,0.024065971,0.192248106,0.144594193,-0.048472881,0.096121311,0.079868078,0.224462271,0.12834096,-0.040048599,0.08829236,0.119995356,0.248336315,0.160043955,-0.070003271,0.090040684,0.055738688,0.215782642,0.125741959,0.7269032,-0.279052973,0.322108269,0.279668093,0.880829334,0.14538064,-0.069763243,0.080527067,0.069917023,0.220207334,0.000352892,0.00130446,0.000491544,0.001636736,0.00053688,0.01878542,0.03611731,0.022170802,0.04045659,0.023170674,-0.02440691,0.143775225,0.10393405,0.272116184,0.039819479,0.184413671,0.199863434,0.344457626,0.049992085,0.178333044,0.175734043,0.304075003,0.065404654,0.50652194,0.479531527,0.920648813,0.021801551,0.168840647,0.159843842,0.306882938,0.001627287,0.00048045,0.002489986,0.001314234,0.040339644,0.021919171,0.049899755,0.036252371,0.06388545,0.232067585,0.223929405,0.39211154,0.129860163,0.274454355,0.255602121,0.400196314,0.193745613,0.50652194,0.479531527,0.792307854,0.096872807,0.25326097,0.239765763,0.396153927,0.002176331,0.000898319,0.00050158,3.27E-05,0.046651167,0.029971973,0.022395992,0.005716799,0.153926134,0.322108269,0.279668093,0.447850227
adhy,monks,0.111469746,0.023988008,0.135457754,0.096670389,0.208140135,0.072682381,-0.01700449,0.055677891,0.127739906,0.200422287,0.144744396,-0.039995909,0.104748487,0.070994854,0.21573925,0.110990763,-0.046999693,0.06399107,0.056594372,0.167585135,0.103594065,0.54348135,-0.080012083,0.359875202,0.351999521,0.791886806,0.10869627,-0.020003021,0.089968801,0.08799988,0.197971702,0.000658864,0.001024246,0.001379464,0.000976641,0.000449477,0.025668351,0.032003842,0.037141141,0.031251263,0.021200878,0.079665899,0.191135645,0.224410295,0.335880041,0.087743998,0.160426378,0.19873476,0.271417141,0.023995161,0.168739557,0.127589226,0.272333622,0.191405058,0.52030158,0.550734282,0.879630804,0.063801686,0.17343386,0.183578094,0.293210268,0.001204733,0.000252292,0.002515873,0.001365742,0.034709271,0.015883706,0.050158482,0.036955949,0.184414387,0.295884132,0.295405149,0.406874895,0.151735067,0.224417448,0.255329132,0.328011513,0.336149454,0.52030158,0.550734282,0.734886408,0.168074727,0.26015079,0.275367141,0.367443204,0.000533969,0.002553743,0.000803044,0.003109717,0.023107768,0.050534577,0.028338024,0.055764832,0.248405457,0.359875202,0.351999521,0.463469267
