Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-NG|M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-NG|VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
hr,nasal,0.111225605,-0.031506777,0.079718828,0.095855474,0.207081079,0.127362251,-0.031706333,0.095655918,0.12867856,0.256040812,0.160384893,-0.032568932,0.127815962,0.079817533,0.240202427,0.112386465,-0.016180277,0.096206188,0.07941103,0.191797495,0.095591307,0.606950521,-0.111962318,0.399396896,0.383762598,0.895121813,0.121390104,-0.02799058,0.099849224,0.09594065,0.223780453,0.000601555,6.22E-05,0.000406076,0.000534987,0.00087073,0.024526621,0.007887015,0.020151317,0.023129788,0.029508138,0.064149141,0.175374746,0.224534035,0.33575964,0.096109629,0.22347188,0.208496094,0.335858345,0.063637257,0.22402215,0.159228563,0.319613457,0.223896027,0.622868776,0.592258692,0.991231441,0.074632009,0.207622925,0.197419564,0.33041048,0.000346032,0.000780034,0.001158218,8.74E-05,0.018601925,0.027929098,0.034032606,0.009350627,0.191965103,0.303190708,0.304351568,0.415577173,0.192315817,0.319678068,0.287907124,0.415269375,0.38428092,0.622868776,0.592258692,0.830846548,0.19214046,0.311434388,0.296129346,0.415423274,6.15E-08,0.000135917,0.00013521,4.74E-08,0.000247992,0.011658324,0.011627978,0.000217646,0.288171291,0.399396896,0.383762598,0.494988203
hr,shark,0.126650095,-0.032167673,0.094482422,0.048480749,0.175130844,0.080648422,0.015743494,0.096391916,0.143792629,0.224441051,0.128049135,-0.032044172,0.096004963,0.048305511,0.176354647,0.080349684,-0.03224659,0.048103094,0.047968388,0.128318071,0.080214977,0.495912313,-0.080714941,0.334982395,0.288547277,0.704244614,0.099182463,-0.020178735,0.083745599,0.072136819,0.176061153,0.000661426,0.000573521,0.000565296,0.00228207,0.001540323,0.02571821,0.023948298,0.02377596,0.047771013,0.039246945,0.064224243,0.190874338,0.192273378,0.318923473,0.111748457,0.192396879,0.192098141,0.272746563,0.016058922,0.144108057,0.096273899,0.224323034,0.192031622,0.527379274,0.480645418,0.815993071,0.064010541,0.175793091,0.160215139,0.27199769,0.002289156,0.000753536,0.003066369,0.002237731,0.047845126,0.027450603,0.055374808,0.047304665,0.160229206,0.286879301,0.24057889,0.367228985,0.159851551,0.240499973,0.240066528,0.320714951,0.320080757,0.527379274,0.480645418,0.687943935,0.160040379,0.263689637,0.240322709,0.343971968,7.13E-08,0.001075521,1.31E-07,0.001081778,0.000267042,0.032795137,0.000362294,0.032890389,0.2083323,0.334982395,0.288547277,0.415197372
hr,lotus,0.112001896,0.064087152,0.176089048,0.144124985,0.256126881,0.080037832,0.016019821,0.096057653,0.095459461,0.175497293,0.07943964,0.016295433,0.095735073,0.128090858,0.207530499,0.111795425,-0.016123295,0.095672131,0.080376625,0.19217205,0.09649992,0.479774714,0.080279112,0.463553905,0.448051929,0.831326723,0.095954943,0.020069778,0.115888476,0.112012982,0.207831681,0.000258708,0.001092705,0.001610744,0.000854852,0.001207751,0.016084404,0.033056092,0.04013407,0.029237858,0.034752715,0.160144806,0.272146702,0.239584446,0.351586342,0.111754894,0.191792727,0.22355032,0.303588152,0.111967564,0.191407204,0.208467484,0.287907124,0.383867264,0.655346632,0.671602249,0.943081617,0.127955755,0.218448877,0.223867416,0.314360539,0.000777113,0.002162629,0.000242142,0.001100794,0.027876739,0.04650408,0.015560905,0.033178215,0.255879879,0.367881775,0.367675304,0.4796772,0.207427025,0.287464857,0.303926945,0.383964777,0.463306904,0.655346632,0.671602249,0.863641977,0.231653452,0.327673316,0.335801125,0.431820989,0.00117384,0.00323344,0.002031927,0.004580434,0.034261342,0.056863348,0.045076897,0.067678904,0.35155201,0.463553905,0.448051929,0.560053825
hr,forte,0.111908674,0.016301394,0.128210068,0.111855984,0.223764658,0.09555459,0.032145977,0.127700567,0.112696886,0.208251476,0.080550909,0.111813068,0.192363977,0.255634785,0.336185694,0.143821716,-0.032022476,0.11179924,0.063964367,0.207786083,0.095986843,0.527822733,0.128237963,0.560073853,0.544152021,0.975987911,0.105564547,0.032059491,0.140018463,0.136038005,0.243996978,0.000580368,0.003571819,0.001275849,0.006875859,0.003832359,0.024090832,0.059764696,0.035719025,0.0829208,0.061906047,0.144001961,0.255910635,0.22455287,0.336461544,0.224509954,0.320064545,0.368331671,0.463886261,0.223612309,0.304163218,0.319599152,0.400150061,0.592124224,0.880138397,0.912483692,1.200497866,0.197374741,0.293379466,0.304161231,0.400165955,0.002136692,0.001116148,0.005346833,0.004059265,0.046224363,0.033408801,0.073122041,0.06371236,0.336365938,0.448274612,0.480187654,0.592096329,0.336309195,0.431863785,0.432296038,0.527850628,0.672675133,0.880138397,0.912483692,1.119946957,0.336337566,0.440069199,0.456241846,0.559973478,1.61E-09,0.000134658,0.001146803,0.002063755,4.01E-05,0.011604208,0.033864487,0.045428571,0.448165178,0.560073853,0.544152021,0.656060696
hr,plank,0.127659321,0.047869682,0.175529003,0.15955925,0.287218571,0.111689568,0.048421144,0.160110712,0.127782345,0.239471912,0.0793612,-0.015993357,0.063367844,0.048624277,0.127985477,0.064617634,0.319982767,0.384600401,0.399776459,0.464394093,0.079793692,0.463121414,0.400280237,0.78360796,0.735742331,1.119070053,0.092624283,0.100070059,0.19590199,0.183935583,0.279767513,0.000678961,0.022408268,0.018289488,0.022881275,0.019601338,0.026056884,0.149693916,0.135238634,0.151265578,0.140004778,0.207980394,0.335639715,0.287341595,0.415000916,0.111788988,0.223478556,0.176406622,0.288096189,0.368607044,0.447968245,0.448400736,0.527761936,0.688376427,1.007086515,0.912148952,1.230859041,0.229458809,0.335695505,0.304049651,0.410286347,0.01683487,0.012598907,0.018704569,0.014376588,0.129749259,0.112244855,0.136764648,0.11990241,0.271348238,0.399007559,0.335965872,0.463625193,0.496389389,0.608078957,0.576183081,0.687872648,0.767737627,1.007086515,0.912148952,1.151497841,0.383868814,0.503543258,0.456074476,0.57574892,0.02532176,0.021855425,0.028852154,0.025143461,0.159128124,0.147835803,0.169859217,0.158566897,0.655948639,0.78360796,0.735742331,0.863401651
hr,never,0.127766609,-0.032025576,0.095741034,0.07981658,0.207583189,0.111842155,0.047872305,0.15971446,0.144257069,0.256099224,0.096384764,0.031977654,0.128362417,0.160043955,0.256428719,0.128066301,-0.031833172,0.09623313,0.064091206,0.192157507,0.095924377,0.559984207,0.015991211,0.480051041,0.448208809,0.912268639,0.111996841,0.003997803,0.12001276,0.112052202,0.22806716,0.00025225,0.001763129,0.00093351,0.002226585,0.001099757,0.015882365,0.041989628,0.030553392,0.047186701,0.033162584,0.127688885,0.255455494,0.224073648,0.351840258,0.176234722,0.288076878,0.304301023,0.416143179,0.128210783,0.224595547,0.22413516,0.320519924,0.43213439,0.768127918,0.752509832,1.088503361,0.144044797,0.256042639,0.250836611,0.362834454,0.000777212,0.001007728,0.002143834,0.002376606,0.027878515,0.031744738,0.04630155,0.048750446,0.256051302,0.383817911,0.384117603,0.511884212,0.272467852,0.384310007,0.368392229,0.480234385,0.528519154,0.768127918,0.752509832,0.992118597,0.264259577,0.384063959,0.376254916,0.496059299,0.000134752,1.21E-07,0.000123644,0.000500856,0.011608254,0.000347964,0.011119519,0.022379808,0.352284431,0.480051041,0.448208809,0.575975418
hr,imbed,0.095639229,0.128085375,0.223724604,0.208289862,0.30392909,0.080204487,0.0964396,0.176644087,0.176623106,0.256827593,0.080183506,0.095800161,0.175983667,0.207721472,0.287904978,0.11192131,0.048299313,0.160220623,0.176242828,0.288164139,0.127943516,0.495892048,0.368624449,0.736572981,0.768877268,1.1368258,0.09917841,0.092156112,0.184143245,0.192219317,0.28420645,0.000430789,0.001081986,0.000753931,0.000332356,0.000389309,0.02075545,0.032893556,0.027457797,0.018230644,0.019730913,0.304729462,0.40036869,0.384912968,0.480552197,0.272423267,0.352627754,0.384344578,0.464549065,0.256020784,0.33620429,0.3839643,0.464147806,0.833173513,1.089200735,1.153221846,1.409249067,0.277724504,0.363066912,0.384407282,0.469749689,0.000614211,0.001111,2.28E-07,8.76E-05,0.024783284,0.03333166,0.000477432,0.009357397,0.480713129,0.576352358,0.592634439,0.688273668,0.43264389,0.512848377,0.560587406,0.640791893,0.913357019,1.089200735,1.153221846,1.329065561,0.45667851,0.544600368,0.576610923,0.664532781,0.001155326,0.002016378,0.000513506,0.001127259,0.033990085,0.044904095,0.022660675,0.033574685,0.640933752,0.736572981,0.768877268,0.864516497
hr,diced,0.08004427,0.031527996,0.111572266,0.095422029,0.175466299,0.063894033,0.032998323,0.096892357,0.16088891,0.224782944,0.127890587,-0.064038754,0.063851833,0.015291452,0.143182039,0.079330206,0.080002785,0.159332991,0.192453384,0.27178359,0.1124506,0.463609695,0.080490351,0.431649446,0.464055777,0.815214872,0.092721939,0.020122588,0.107912362,0.116013944,0.203803718,0.000699291,0.003654879,0.001573416,0.006141933,0.003179796,0.02644411,0.060455596,0.039666302,0.078370483,0.05638968,0.128420353,0.208464622,0.25631094,0.336355209,0.096850157,0.16074419,0.176180363,0.240074396,0.095294237,0.223184824,0.207744837,0.335635424,0.320564747,0.592393637,0.640236139,0.912065029,0.106854916,0.197464546,0.213412046,0.304021676,0.000349406,0.001065459,0.001629315,0.003067071,0.018692413,0.032641376,0.040364778,0.055381139,0.192272186,0.272316456,0.271602392,0.351646662,0.256183147,0.320077181,0.368633747,0.432527781,0.448455334,0.592393637,0.640236139,0.784174442,0.224227667,0.296196818,0.32011807,0.392087221,0.002042305,0.001140543,0.004707542,0.003270878,0.045191874,0.033771933,0.068611529,0.057191588,0.351605177,0.431649446,0.464055777,0.544100046
hr,cells,0.127306938,-0.047388315,0.079918623,0.064113379,0.191420317,0.111501694,0.032504082,0.144005775,0.080361366,0.19186306,0.047857285,0.063986063,0.111843348,0.159826517,0.207683802,0.095840454,-0.01595664,0.079883814,0.080355644,0.176196098,0.096312284,0.478818655,0.033145189,0.41565156,0.384656906,0.767163277,0.095763731,0.008286297,0.10391289,0.096164227,0.191790819,0.000884498,0.002458782,0.000941151,0.001859929,0.000165308,0.02974051,0.049586112,0.030678184,0.043126889,0.012857225,0.09661746,0.223924398,0.144474745,0.271781683,0.144347429,0.255849123,0.240187883,0.351689577,0.143869877,0.191727161,0.240182161,0.288039446,0.384834766,0.671500683,0.62484479,0.911510706,0.128278255,0.223833561,0.208281597,0.303836902,0.000751861,0.001027913,0.003053486,0.001783488,0.027420093,0.032061077,0.055258355,0.042231358,0.208460808,0.335767746,0.304301262,0.4316082,0.224231243,0.335732937,0.320543528,0.432045221,0.432692051,0.671500683,0.62484479,0.863653421,0.216346025,0.335750341,0.312422395,0.431826711,0.000124353,6.06E-10,0.000131906,9.55E-08,0.011151382,2.46E-05,0.011485016,0.000309021,0.288344622,0.41565156,0.384656906,0.511963844
hr,feuds,0.112559795,0.063821316,0.176381111,0.159892321,0.272452116,0.096071005,0.080119371,0.176190376,0.176178217,0.272249222,0.096058846,0.031846762,0.127905607,0.143381834,0.23944068,0.111535072,-0.031671524,0.079863548,0.112754107,0.224289179,0.144425631,0.560650349,0.144115925,0.560340643,0.592206478,1.008431196,0.11213007,0.036028981,0.140085161,0.14805162,0.252107799,0.00038993,0.002439075,0.002131989,0.00073301,0.000584633,0.019746644,0.049386995,0.046173465,0.027074151,0.02417919,0.240011692,0.352571487,0.336070538,0.448630333,0.208024979,0.304095984,0.319560051,0.415631056,0.11171031,0.207769156,0.256135941,0.352194786,0.559746981,0.864436626,0.911766529,1.216456175,0.186582327,0.288145542,0.303922176,0.405485392,0.004460152,0.005432741,0.001780792,0.002402155,0.066784367,0.073707132,0.042199435,0.04901178,0.367917299,0.480477095,0.479452372,0.592012167,0.287888527,0.383959532,0.432314157,0.528385162,0.655805826,0.864436626,0.911766529,1.120397329,0.327902913,0.432218313,0.455883265,0.560198665,0.003202302,0.00465782,0.001111006,0.002024198,0.056588888,0.068248223,0.033331751,0.044991086,0.447780848,0.560340643,0.592206478,0.704766273
