Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-NG|M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-DT-VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
bryce,yeast,0.111390591,0.02410984,0.135500431,0.10393548,0.215326071,0.07982564,0.039963961,0.1197896,0.216170549,0.295996189,0.176206589,-0.056090593,0.120115995,0.071892977,0.248099566,0.12798357,-0.039785624,0.088197947,0.064146519,0.192130089,0.103932142,0.599338531,-0.031802416,0.463603973,0.456145525,0.951551914,0.119867706,-0.007950604,0.115900993,0.114036381,0.237887979,0.001292277,0.002218202,0.000394828,0.004932827,0.002027888,0.035948253,0.047097787,0.019870282,0.070234088,0.04503208,0.143899441,0.255290031,0.32010603,0.43149662,0.160079956,0.239905596,0.288063526,0.367889166,0.032107353,0.208313942,0.136039495,0.312246084,0.33608675,0.703509569,0.744209051,1.11163187,0.112028917,0.23450319,0.248069684,0.370543957,0.004856044,0.000573578,0.009669753,0.003560459,0.069685325,0.023949483,0.098334901,0.059669578,0.264015436,0.375406027,0.391999006,0.503389597,0.248277903,0.328103542,0.352210045,0.432035685,0.512293339,0.703509569,0.744209051,0.935425282,0.256146669,0.351754785,0.372104526,0.467712641,0.000123835,0.001118763,0.000791581,0.00254569,0.011128117,0.033447908,0.028135044,0.050454835,0.352213383,0.463603973,0.456145525,0.567536116
bryce,feint,0.111999273,-0.064097404,0.047901869,0.072440147,0.184439421,0.136537552,-0.064435482,0.07210207,0.079560757,0.216098309,0.143996239,-0.055914164,0.088082075,0.056549311,0.200545549,0.112463474,-0.024548531,0.087914944,0.063450575,0.175914049,0.087999105,0.592995644,-0.208995581,0.296000957,0.27200079,0.776997328,0.118599129,-0.052248895,0.074000239,0.068000197,0.194249332,0.000496091,0.000356548,0.000358882,0.000101727,0.000316479,0.022273112,0.018882483,0.018944173,0.01008599,0.017789857,0.008004665,0.120003939,0.152000904,0.264000177,0.023646593,0.160184145,0.136110067,0.272647619,0.03200078,0.175997019,0.119999886,0.263996124,0.063652039,0.456185102,0.408110857,0.800643921,0.021217346,0.152061701,0.136036952,0.266881307,0.000148379,0.000833287,0.00025602,2.49E-05,0.012181105,0.028866708,0.016000635,0.004993773,0.09608674,0.208086014,0.208550215,0.320549488,0.111561537,0.248099089,0.199560642,0.336098194,0.207648277,0.456185102,0.408110857,0.656647682,0.103824139,0.228092551,0.204055429,0.328323841,0.000119735,0.000800523,4.04E-05,0.000120881,0.010942333,0.028293517,0.006356588,0.010994595,0.184001684,0.296000957,0.27200079,0.384000063
bryce,bench,0.079830647,0.004035234,0.083865881,0.080294132,0.160124779,0.076258898,0.047912836,0.124171734,0.135372162,0.21163106,0.087459326,-0.007004261,0.080455065,0.064409018,0.151868343,0.071413279,0.007997751,0.07941103,0.087925434,0.159338713,0.079927683,0.394889832,0.052941561,0.367903709,0.368000746,0.682962894,0.078977966,0.01323539,0.091975927,0.092000186,0.170740724,3.45E-05,0.000574748,0.000464317,0.000932012,0.000756963,0.005877506,0.023973906,0.021548006,0.030528872,0.027512969,0.128206968,0.208037615,0.215666294,0.295496941,0.128367901,0.204626799,0.199781179,0.276040077,0.072406769,0.159866095,0.152334452,0.239793777,0.328981638,0.572530508,0.567781925,0.811330795,0.109660546,0.190843503,0.189260642,0.270443598,0.001040889,0.000722608,0.001085742,0.000799201,0.032262818,0.026881374,0.032950597,0.028270144,0.208662033,0.28849268,0.280075312,0.359905958,0.207778931,0.284037828,0.287706614,0.363965511,0.416440964,0.572530508,0.567781925,0.723871469,0.208220482,0.286265254,0.283890963,0.361935735,3.90E-07,9.92E-06,2.91E-05,8.24E-06,0.000624448,0.003150055,0.005396145,0.002870538,0.288073063,0.367903709,0.368000746,0.447831392
bryce,ultra,0.1916008,-0.087274075,0.104326725,0.072005749,0.263606548,0.159279823,-0.024000883,0.13527894,0.072185278,0.231465101,0.096186161,0.103809834,0.199995995,0.223809719,0.31999588,0.119999886,0.00799942,0.127999306,0.143999338,0.263999224,0.135999918,0.703066587,0.000534296,0.567600965,0.512000084,1.079066753,0.140613317,0.000133574,0.141900241,0.128000021,0.269766688,0.001342033,0.006344402,0.001674654,0.005228707,0.001353731,0.036633765,0.079651757,0.040922542,0.072309798,0.036793089,0.048004866,0.239605665,0.144191027,0.335791826,0.175995111,0.335274935,0.295994997,0.45527482,0.231809139,0.3279953,0.367809057,0.463995218,0.455809116,0.9028759,0.807995081,1.255061865,0.151936372,0.300958633,0.269331694,0.418353955,0.00888012,0.002836388,0.013034455,0.00513139,0.094234388,0.053257753,0.114168536,0.071633722,0.24800086,0.43960166,0.368000746,0.559601545,0.303994417,0.46327424,0.439994335,0.599274158,0.551995277,0.9028759,0.807995081,1.158875704,0.275997639,0.45143795,0.40399754,0.579437852,0.001567639,0.000280196,0.002591538,0.000786958,0.039593424,0.016739042,0.050907155,0.028052774,0.376000166,0.567600965,0.512000084,0.703600883
bryce,vegan,0.080000639,0.088078976,0.168079615,0.216006279,0.296006918,0.127927303,-0.015906572,0.112020731,0.07234621,0.200273514,0.088252783,0.079646826,0.167899609,0.199646711,0.287899494,0.119999886,-0.095999241,0.024000645,0.048001289,0.168001175,0.14400053,0.560181141,0.055819988,0.472000599,0.53600049,0.952181101,0.112036228,0.013954997,0.11800015,0.134000123,0.238045275,0.000732398,0.007597143,0.00462319,0.007410496,0.004059292,0.027062862,0.08716159,0.067994042,0.086084239,0.063712576,0.200099707,0.280100346,0.288352489,0.368353128,0.151993036,0.27992034,0.271992922,0.399920225,0.10364747,0.191900253,0.247648001,0.335900784,0.455740213,0.751920938,0.807993412,1.104174137,0.151913404,0.250640313,0.269331137,0.368058046,0.002325763,0.002587804,0.000419528,0.001024688,0.048226167,0.050870463,0.020482375,0.032010741,0.367999315,0.447999954,0.487999201,0.56799984,0.175993681,0.303920984,0.319994211,0.447921515,0.543992996,0.751920938,0.807993412,1.015921354,0.271996498,0.375960469,0.403996706,0.507960677,0.018433082,0.010379375,0.014112838,0.007209402,0.135768486,0.101879217,0.118797467,0.084908198,0.39199996,0.472000599,0.53600049,0.616001129
bryce,jewel,0.135946035,0.160136938,0.296082973,0.311999559,0.447945595,0.151862621,-0.032000065,0.119862556,0.111675739,0.263538361,0.143675804,-0.023319721,0.120356083,0.088328838,0.232004642,0.11164856,-0.008004904,0.103643656,0.119995594,0.231644154,0.128000498,0.671133518,0.096812248,0.639945269,0.631999731,1.175132751,0.134226704,0.024203062,0.159986317,0.157999933,0.293783188,0.000237951,0.008310859,0.008292422,0.010720069,0.010786215,0.015425672,0.091163915,0.091062738,0.103537766,0.103856705,0.279999495,0.41594553,0.423675299,0.559621334,0.088356018,0.240218639,0.200004578,0.351867199,0.080323935,0.223999739,0.208324432,0.352000237,0.448679447,0.880163908,0.832004309,1.26348877,0.149559816,0.293387969,0.27733477,0.421162923,0.012777011,0.01133103,0.016078968,0.014378053,0.113035441,0.106447311,0.12680287,0.11990852,0.400355577,0.536301613,0.512004137,0.647950172,0.191999674,0.343862295,0.320000172,0.471862793,0.592355251,0.880163908,0.832004309,1.119812965,0.296177626,0.440081954,0.416002154,0.559906483,0.021706091,0.018516445,0.018432761,0.015503383,0.147329872,0.136075147,0.135767306,0.12451258,0.503999233,0.639945269,0.631999731,0.767945766
bryce,panic,0.111990452,0.016005278,0.127995729,0.128000498,0.23999095,0.11199522,0.01599884,0.127994061,0.160320282,0.272315502,0.144321442,-0.064140558,0.080180883,0.071627378,0.21594882,0.135767937,-0.02380228,0.111965656,0.064683914,0.200451851,0.088486195,0.592561245,-0.055938721,0.44813633,0.424632072,0.928707123,0.118512249,-0.01398468,0.112034082,0.106158018,0.232176781,0.000487611,0.001470135,0.000508042,0.002107704,0.000980665,0.022081908,0.038342346,0.022539787,0.045909734,0.031315577,0.143999338,0.25598979,0.28832078,0.400311232,0.096179724,0.208174944,0.23194766,0.343942881,0.047825098,0.19214654,0.136311293,0.280632734,0.28800416,0.656311274,0.656579733,1.024886847,0.096001387,0.218770425,0.218859911,0.341628949,0.002312395,0.001103188,0.005905188,0.003584751,0.048087368,0.033214279,0.076845221,0.059872793,0.224180222,0.336170673,0.359948158,0.47193861,0.20814538,0.3201406,0.296631575,0.408626795,0.432325602,0.656311274,0.656579733,0.880565405,0.216162801,0.328155637,0.328289866,0.440282702,0.000128558,0.000128482,0.002004495,0.002004193,0.011338345,0.011334973,0.044771586,0.044768214,0.336145878,0.44813633,0.424632072,0.536622524
bryce,lucid,0.215765476,-0.039999723,0.175765753,0.072096825,0.287862301,0.112096548,0.023968458,0.136065006,0.095966816,0.208063364,0.071998358,0.001030445,0.073028803,0.111937046,0.183935404,0.110906601,0.005043983,0.115950584,0.079837561,0.190744162,0.074793577,0.58556056,-0.009956837,0.500810146,0.359838247,0.87060523,0.117112112,-0.002489209,0.125202537,0.089959562,0.217651308,0.003405565,0.000725395,0.001827443,0.000313543,0.00229409,0.058357218,0.026933151,0.042748603,0.017707147,0.047896656,0.096065283,0.311830759,0.168063641,0.383829117,0.096997261,0.209093809,0.207903862,0.32000041,0.11698103,0.188979387,0.191774607,0.263772964,0.310043573,0.709903955,0.567742109,0.967602491,0.103347858,0.236634652,0.18924737,0.322534164,0.000139615,0.004341988,0.000401601,0.003608185,0.011815865,0.065893766,0.020039985,0.060068168,0.169094086,0.384859562,0.280000687,0.495766163,0.212947845,0.325044394,0.287741423,0.399837971,0.382041931,0.709903955,0.567742109,0.895604134,0.191020966,0.354951978,0.283871055,0.447802067,0.000961576,0.001788927,3.00E-05,0.004601109,0.031009291,0.042295711,0.005473527,0.067831475,0.28504467,0.500810146,0.359838247,0.575603724
bryce,lynch,0.200048923,-0.032050133,0.167998791,0.071846962,0.271895885,0.103897095,0.128103256,0.232000351,0.224611759,0.328508854,0.096508503,0.071492434,0.168000937,0.159448624,0.255957127,0.08795619,-0.024055004,0.063901186,0.072206736,0.160162926,0.09626174,0.584672451,0.143490553,0.631901264,0.52811408,1.016524792,0.11693449,0.035872638,0.157975316,0.13202852,0.254131198,0.002190577,0.005993361,0.004843544,0.005507995,0.004893663,0.046803601,0.077416798,0.069595572,0.074215866,0.069954724,0.199950218,0.399999142,0.296458721,0.496507645,0.296104193,0.400001287,0.384060383,0.487957478,0.13539362,0.231902122,0.231655359,0.328163862,0.63144803,1.031902552,0.912174463,1.312628984,0.210482677,0.343967517,0.304058154,0.437542995,0.006540172,0.00941899,0.005850136,0.008991122,0.080871327,0.097051479,0.076486184,0.094821529,0.367951155,0.568000078,0.455907345,0.655956268,0.360005379,0.463902473,0.456267118,0.560164213,0.727956533,1.031902552,0.912174463,1.216120481,0.363978267,0.515951276,0.456087232,0.608060241,3.16E-05,0.005418156,6.47E-08,0.004588059,0.005618512,0.073608122,0.000254398,0.067735212,0.431852341,0.631901264,0.52811408,0.728163004
bryce,atoms,0.112327337,0.023495674,0.135823011,0.119691849,0.232019186,0.096196175,-0.016067505,0.08012867,0.15187788,0.248074055,0.167945385,-0.063786268,0.104159117,0.055895567,0.223840952,0.119681835,-0.007982016,0.11169982,0.096008062,0.215689898,0.103990078,0.60014081,-0.064340115,0.431810617,0.423473358,0.91962409,0.120028162,-0.016085029,0.107952654,0.10586834,0.229906023,0.000795167,0.001302566,0.000526454,0.001634157,0.000191142,0.0281987,0.036091086,0.022944593,0.040424705,0.013825413,0.103624344,0.215951681,0.271569729,0.383897066,0.088091612,0.184287786,0.207773447,0.303969622,0.047913551,0.215858936,0.151903629,0.319849014,0.239629507,0.616098404,0.631246805,1.007715702,0.079876502,0.205366135,0.210415602,0.335905234,0.000826539,0.000333225,0.00358523,0.001790451,0.028749593,0.018254444,0.059876787,0.042313718,0.207783461,0.320110798,0.327465296,0.439792633,0.199791431,0.295987606,0.303781509,0.399977684,0.407574892,0.616098404,0.631246805,0.839770317,0.203787446,0.308049202,0.315623403,0.419885159,3.19E-05,0.000290964,0.000280461,0.000792615,0.005651218,0.017057673,0.016746966,0.02815342,0.31948328,0.431810617,0.423473358,0.535800695
bryce,junks,0.095978737,0.103997946,0.199976683,0.176318645,0.272297382,0.0723207,0.16787672,0.24019742,0.335984707,0.408305407,0.168107986,0.032127142,0.200235128,0.207695484,0.375803471,0.175568342,0.024192572,0.199760914,0.152000666,0.327569008,0.127808094,0.639783859,0.32819438,0.840170145,0.871999502,1.383975267,0.127956772,0.082048595,0.210042536,0.217999876,0.345993817,0.001999243,0.004562571,0.000404178,0.006706607,0.003513996,0.044712892,0.067546804,0.020104191,0.081893878,0.059278967,0.344195366,0.440174103,0.512303352,0.608282089,0.368111849,0.440432549,0.543680191,0.616000891,0.231888056,0.399996042,0.35969615,0.527804136,0.944195271,1.280602694,1.415679693,1.752087116,0.314731757,0.426867565,0.471893231,0.584029039,0.005290309,0.000541576,0.009687265,0.002385825,0.072734508,0.02327178,0.098423906,0.048844905,0.544430494,0.640409231,0.719998837,0.815977573,0.567872763,0.640193462,0.695680857,0.768001556,1.112303257,1.280602694,1.415679693,1.58397913,0.556151628,0.640301347,0.707839847,0.791989565,0.00027477,2.33E-08,0.000295682,0.001150849,0.016576187,0.000152572,0.017195408,0.033924167,0.744191408,0.840170145,0.871999502,0.967978239
bryce,carol,0.096423388,-0.007984161,0.088439226,0.151977062,0.24840045,0.159961224,0.003991604,0.163952827,0.120028496,0.279989719,0.116036892,0.016051531,0.132088423,0.119498968,0.23553586,0.103447437,0.088002443,0.191449881,0.184000015,0.287447453,0.095997572,0.571866512,0.100061417,0.575930357,0.575504541,1.051373482,0.114373302,0.025015354,0.143982589,0.143876135,0.26284337,0.000715067,0.001859563,0.001959497,0.000946169,0.000617885,0.026740735,0.043122653,0.044266204,0.03075986,0.024857301,0.155968666,0.252392054,0.272005558,0.368428946,0.136080027,0.29604125,0.239527464,0.399488688,0.207501411,0.323538303,0.303498983,0.419535875,0.499550104,0.871971607,0.815032005,1.187453508,0.166516701,0.290657202,0.271677335,0.395817836,0.001358699,0.001287188,0.00102317,0.000663086,0.036860539,0.035877405,0.031987023,0.025750455,0.288057089,0.384480476,0.391504526,0.487927914,0.327529907,0.487491131,0.423527479,0.583488703,0.615586996,0.871971607,0.815032005,1.071416616,0.307793498,0.435985804,0.407516003,0.535708308,0.000779052,0.005305597,0.000512735,0.004565932,0.027911498,0.072839532,0.022643647,0.067571682,0.479506969,0.575930357,0.575504541,0.671927929
bryce,techy,0.11950326,-0.04002738,0.07947588,0.055484533,0.174987793,0.095511913,0.08054328,0.176055193,0.1605165,0.256028414,0.079973221,0.008000135,0.087973356,0.095801592,0.175774813,0.087801456,0.064198256,0.151999712,0.152440548,0.240242004,0.088242292,0.471032143,0.112714291,0.495504141,0.464243174,0.847033024,0.094206429,0.028178573,0.123876035,0.116060793,0.211758256,0.000230203,0.0030329,0.002257994,0.002459905,0.001806015,0.015172448,0.055071776,0.047518354,0.049597429,0.042497239,0.136027813,0.255531073,0.216001034,0.335504293,0.168516636,0.264028549,0.256318092,0.351830006,0.159999847,0.239973068,0.24824214,0.328215361,0.464544296,0.75953269,0.720561266,1.01554966,0.154848099,0.253177563,0.240187089,0.338516553,0.000283786,0.000148821,0.000455029,0.000146218,0.016845958,0.012199213,0.021331413,0.01209207,0.224001169,0.343504429,0.311802626,0.431305885,0.320516348,0.416028261,0.40875864,0.504270554,0.544517517,0.75953269,0.720561266,0.935576439,0.272258759,0.379766345,0.360280633,0.467788219,0.00465759,0.002629853,0.004700234,0.002661921,0.068246537,0.051282094,0.068558255,0.051593812,0.376000881,0.495504141,0.464243174,0.583746433
bryce,train,0.144066334,-0.063892365,0.080173969,0.040067911,0.184134245,0.103960276,0.087865114,0.19182539,0.231873512,0.335833788,0.144008398,-0.015979767,0.128028631,0.135992765,0.280001163,0.151972532,-0.064000607,0.087971926,0.056262016,0.208234549,0.120262623,0.664270163,-0.056007624,0.487999916,0.464196205,1.008203745,0.132854033,-0.014001906,0.121999979,0.116049051,0.252050936,0.000402261,0.005123243,0.002606419,0.007720227,0.004777778,0.020056454,0.071576834,0.051053097,0.087864822,0.069121473,0.127933025,0.271999359,0.271941423,0.416007757,0.215893745,0.319854021,0.367866278,0.471826553,0.071992159,0.216000557,0.192254782,0.33626318,0.41581893,0.807853937,0.832062483,1.22409749,0.13860631,0.269284646,0.277354161,0.408032497,0.005262356,0.002701913,0.007731823,0.004642061,0.072542097,0.051979926,0.087930783,0.068132669,0.255961657,0.40002799,0.407934189,0.552000523,0.303865671,0.407825947,0.424128294,0.52808857,0.559827328,0.807853937,0.832062483,1.080089092,0.279913664,0.403926969,0.416031241,0.540044546,0.001147397,3.04E-05,0.000131125,0.000285891,0.033873254,0.005513988,0.011450962,0.016908304,0.343933582,0.487999916,0.464196205,0.608262539
bryce,laugh,0.135995388,0.055999041,0.191994429,0.168000698,0.303996086,0.112001657,0.008237839,0.120239496,0.120331526,0.232333183,0.112093687,-0.008100033,0.103993654,0.071774006,0.183867693,0.079874039,0.005023241,0.08489728,0.095894098,0.175768137,0.090870857,0.530835629,0.061160088,0.501124859,0.456000328,0.895965099,0.106167126,0.015290022,0.125281215,0.114000082,0.223991275,0.000471048,0.000786486,0.002186698,0.001689007,0.003468577,0.021703648,0.028044363,0.046762144,0.041097534,0.058894624,0.176238537,0.312233925,0.288332224,0.424327612,0.112231493,0.22423315,0.192105532,0.304107189,0.076797247,0.188890934,0.167668104,0.279761791,0.365267277,0.725358009,0.64810586,1.008196592,0.121755759,0.241786003,0.216035287,0.336065531,0.002540176,0.00403445,0.004069432,0.005990821,0.050400161,0.063517323,0.063792102,0.077400393,0.280232191,0.416227579,0.36010623,0.496101618,0.197128773,0.30913043,0.28799963,0.400001287,0.477360964,0.725358009,0.64810586,0.896102905,0.238680482,0.362679005,0.32405293,0.448051453,0.003453089,0.0057349,0.002599681,0.004617637,0.058762991,0.07572912,0.050987066,0.067953195,0.365129471,0.501124859,0.456000328,0.591995716
bryce,saint,0.184041739,-0.087915897,0.096125841,0.040148258,0.224189997,0.128064156,-0.048148155,0.079916,0.127852678,0.255916834,0.176000834,-0.079999208,0.096001625,0.047726631,0.223727465,0.12772584,-0.015708685,0.112017155,0.072273731,0.199999571,0.087982416,0.703814983,-0.231771946,0.384060621,0.288001299,0.903833866,0.140762997,-0.057942986,0.096015155,0.072000325,0.225958467,0.001557943,0.001088176,0.000171753,0.001574442,0.000526491,0.039470788,0.032987509,0.01310546,0.039679241,0.022945391,-0.007999897,0.176041842,0.168000937,0.352042675,0.04785347,0.175917625,0.175579309,0.303643465,0.032017946,0.20801878,0.120000362,0.296001196,0.071871519,0.559978247,0.463580608,0.951687336,0.023957173,0.186659416,0.154526869,0.317229112,0.000828632,0.000342171,0.000908418,0.000923589,0.028785964,0.018497856,0.030139969,0.03039061,0.088001728,0.272043467,0.215727568,0.399769306,0.159870625,0.28793478,0.247853041,0.375917196,0.247872353,0.559978247,0.463580608,0.775686502,0.123936176,0.279989123,0.231790304,0.387843251,0.002582569,0.000126267,0.000516023,0.000284462,0.050818984,0.011236856,0.02271614,0.016865989,0.200018883,0.384060621,0.288001299,0.472043037
bryce,rough,0.119705915,0.008179665,0.12788558,0.159871817,0.279577732,0.151692152,-0.063782692,0.08790946,0.056707859,0.208400011,0.120490551,-0.008126736,0.112363815,0.071595669,0.19208622,0.079722404,0.007776737,0.087499142,0.111772299,0.191494703,0.103995562,0.575606585,-0.055953026,0.415657997,0.399947643,0.871558666,0.115121317,-0.013988256,0.103914499,0.099986911,0.217889667,0.000691035,0.001159658,0.000390543,0.002134745,0.001752661,0.026287538,0.034053756,0.01976216,0.046203305,0.041864794,0.096089125,0.21579504,0.216579676,0.336285591,0.048581123,0.200273275,0.128303528,0.27999568,0.079372406,0.199862957,0.183367968,0.303858519,0.224042654,0.615931273,0.528251171,0.92013979,0.074680885,0.205310424,0.176083724,0.306713263,0.00058076,8.25E-05,0.001987965,0.000798251,0.024098969,0.009082261,0.044586598,0.028253331,0.20845294,0.328158855,0.288175344,0.40788126,0.136080265,0.287772417,0.240075827,0.391767979,0.344533205,0.615931273,0.528251171,0.799649239,0.172266603,0.307965636,0.264125586,0.399824619,0.002618902,0.000815532,0.001156782,0.000129819,0.051175209,0.028557524,0.034011495,0.01139381,0.295952082,0.415657997,0.399947643,0.519653559
bryce,often,0.143789291,-0.055966854,0.087822437,0.007990122,0.151779413,0.063956976,0.072200298,0.136157274,0.232730389,0.296687365,0.16053009,-0.064660311,0.09586978,0.079503298,0.240033388,0.144163609,-0.087489605,0.056674004,0.023809433,0.167973042,0.111299038,0.623739004,-0.135916471,0.376523495,0.344033241,0.856473207,0.124747801,-0.033979118,0.094130874,0.08600831,0.214118302,0.001474079,0.005187412,0.001070685,0.010508407,0.004501588,0.038393742,0.072023692,0.032721327,0.102510522,0.067093874,0.08019042,0.223979712,0.24072051,0.384509802,0.168070078,0.232027054,0.312233686,0.376190662,-0.007986307,0.152543783,0.103312731,0.263842821,0.240274191,0.608550549,0.656266928,1.024543285,0.080091397,0.202850183,0.218755643,0.341514428,0.00774897,0.00191424,0.011273833,0.004541961,0.088028234,0.043752032,0.106178308,0.067394072,0.1760602,0.319849491,0.320223808,0.4640131,0.224744081,0.288701057,0.336043119,0.400000095,0.400804281,0.608550549,0.656266928,0.864013195,0.200402141,0.304275274,0.328133464,0.432006598,0.00118506,0.000485112,0.000125125,0.002048832,0.034424703,0.022025269,0.011185942,0.045264029,0.232734203,0.376523495,0.344033241,0.487822533
bryce,inapt,0.208082438,-0.079950809,0.128131628,0.048000097,0.256082535,0.127950907,-0.008000612,0.119950294,0.104173422,0.232124329,0.112174034,0.003019094,0.115193129,0.127826929,0.240000963,0.124807835,-0.007455111,0.117352724,0.072157383,0.196965218,0.079612494,0.652627707,-0.092387438,0.480627775,0.352157831,0.925173044,0.130525541,-0.023096859,0.120156944,0.088039458,0.231293261,0.002245827,0.001462325,3.20E-05,0.001232913,0.000623146,0.047390161,0.038240361,0.005661019,0.035112858,0.024962889,0.039999485,0.248081923,0.152173519,0.360255957,0.107192516,0.235143423,0.232000351,0.359951258,0.120371819,0.232545853,0.199984312,0.312158346,0.26756382,0.715771198,0.584158182,1.032365561,0.08918794,0.238590399,0.194719394,0.344121854,0.001858052,6.93E-05,0.00161387,0.000766273,0.043105122,0.008321875,0.040173005,0.027681629,0.155192614,0.363275051,0.280000448,0.488082886,0.22454524,0.352496147,0.304157734,0.432108641,0.379737854,0.715771198,0.584158182,0.920191526,0.189868927,0.357885599,0.292079091,0.460095763,0.002404893,5.81E-05,0.000291787,0.001566558,0.049039713,0.007621836,0.017081781,0.039579768,0.272545338,0.480627775,0.352157831,0.560240269
bryce,horde,0.152324677,-0.079824686,0.07249999,0.064044952,0.216369629,0.143869638,-0.040369272,0.103500366,0.023710728,0.167580366,0.06408,0.096523046,0.160603046,0.232372522,0.296452522,0.135849476,-0.040187836,0.09566164,0.087714672,0.223564148,0.127902508,0.624026299,-0.063858747,0.432265043,0.407842875,0.903966665,0.12480526,-0.015964687,0.108066261,0.101960719,0.225991666,0.001234973,0.005971311,0.001399932,0.008256952,0.00282503,0.035142189,0.077274261,0.037415663,0.09086777,0.053151007,0.02367568,0.176000357,0.08775568,0.240080357,0.120233774,0.264103413,0.25608325,0.399952888,0.192184687,0.256264687,0.320087194,0.384167194,0.336094141,0.696368456,0.663926125,1.024200439,0.11203138,0.232122819,0.221308708,0.341400146,0.007149281,0.002377659,0.014401435,0.007761572,0.08455342,0.04876125,0.120005978,0.088099784,0.184278727,0.336603403,0.320128202,0.472452879,0.215895414,0.359765053,0.343797922,0.487667561,0.400174141,0.696368456,0.663926125,0.96012044,0.20008707,0.348184228,0.331963062,0.48006022,0.000499807,0.000268231,0.000280128,0.000115743,0.022356374,0.01637776,0.016737019,0.010758405,0.279940367,0.432265043,0.407842875,0.560167551
bryce,glide,0.111218452,-0.007366896,0.103851557,0.176405907,0.287624359,0.183772802,-0.071807861,0.111964941,0.072270155,0.256042957,0.144078016,0.111121416,0.255199432,0.247959375,0.392037392,0.136837959,-0.023887873,0.112950087,0.103990316,0.240828276,0.127878189,0.703785419,0.008058786,0.583966017,0.600625753,1.176532984,0.140757084,0.002014697,0.145991504,0.150156438,0.294133246,0.000728784,0.006037668,0.00531723,0.006150678,0.004639959,0.026996004,0.077702432,0.072919337,0.078426256,0.068117245,0.104598045,0.215816498,0.248676062,0.359894514,0.183391571,0.367164373,0.32022953,0.504002333,0.224071503,0.368149519,0.351949692,0.496027708,0.512061119,0.95113039,0.920855284,1.359924555,0.17068704,0.317043463,0.306951761,0.453308185,0.003689531,0.007685417,0.002798585,0.006560484,0.060741506,0.087666508,0.052901654,0.080996815,0.359797478,0.47101593,0.496635437,0.607853889,0.296341658,0.48011446,0.424219847,0.607992649,0.656139135,0.95113039,0.920855284,1.215846539,0.328069568,0.475565195,0.460427642,0.607923269,0.002013321,4.14E-05,0.002622009,9.63E-09,0.044870041,0.006433632,0.051205555,9.81E-05,0.472747564,0.583966017,0.600625753,0.711844206
bryce,quiet,0.128004551,-0.023504972,0.104499578,0.127962589,0.25596714,0.151467562,-0.056063652,0.09540391,0.05603385,0.207501411,0.112097502,-0.039803982,0.07229352,0.07199955,0.184097052,0.111803532,-0.031495094,0.080308437,0.088209629,0.200013161,0.119704723,0.623077869,-0.150867701,0.352505445,0.344205618,0.847578764,0.124615574,-0.037716925,0.088126361,0.086051404,0.211894691,0.00026937,0.000193883,0.000210948,0.000953238,0.00095852,0.016412506,0.013924187,0.014524046,0.03087455,0.030959981,0.071898937,0.199903488,0.183996439,0.31200099,0.016229868,0.16769743,0.1280334,0.279500961,0.040504456,0.152601957,0.160209179,0.272306681,0.128633261,0.520202875,0.472239017,0.863808632,0.042877754,0.173400958,0.157413006,0.287936211,0.000778986,0.000583756,0.000788829,0.000447275,0.027910316,0.024161051,0.028086107,0.021148868,0.144192457,0.272197008,0.255995989,0.38400054,0.096538305,0.248005867,0.216243029,0.36771059,0.240730762,0.520202875,0.472239017,0.75171113,0.120365381,0.260101438,0.236119509,0.375855565,0.001135459,0.000292606,0.000790149,0.000132681,0.033696574,0.01710572,0.028109588,0.011518734,0.224500895,0.352505445,0.344205618,0.472210169
