Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
cy,s_~,19_0,19,0,5,0.160678864,-0.051998377,0.108680487,0.09100008,0.251678944,0.142998457
cy,~_c,0_3,0,3,5,0.142998457,0.036003351,0.179001808,0.147018671,0.290017128,0.11101532
cy,c_a,3_1,3,1,5,0.11101532,0.092000246,0.203015566,0.245075941,0.356091261,0.153075695
cy,a_r,1_18,1,18,5,0.153075695,-0.095038891,0.058036804,0.002998114,0.156073809,0.098037004
cy,r_t,18_20,18,20,5,0.098037004,0.098001957,0.196038961,0.176997423,0.275034428,0.078995466
cy,u_n,21_14,21,14,6,0.096023083,-0.052022934,0.044000149,0.069001436,0.165024519,0.12102437
cy,n_s,14_19,14,19,6,0.12102437,0.0329988,0.15402317,0.21499896,0.336023331,0.18200016
cy,s_a,19_1,19,1,6,0.18200016,0.001000881,0.183001041,0.315019369,0.497019529,0.314018488
cy,a_i,1_9,1,9,6,0.314018488,-0.266019106,0.047999382,-0.193001509,0.121016979,0.073017597
cy,i_d,9_4,9,4,6,0.073017597,0.084000587,0.157018185,0.264000416,0.337018013,0.179999828
cy,d_~,4_0,4,0,6,0.179999828,-0.068000078,0.11199975,0.068000793,0.248000622,0.136000872
cy,~_z,0_26,0,26,6,0.136000872,0.606183052,0.742183924,0.800190687,0.936191559,0.194007635
cy,z_e,26_5,26,5,6,0.194007635,-0.094999552,0.099008083,0.077028036,0.271035671,0.172027588
cy,e_n,5_14,5,14,6,0.172027588,-0.088027716,0.083999872,0.011000872,0.18302846,0.099028587
cy,p_a,16_1,16,1,3,0.078021049,0.050000191,0.12802124,0.218019724,0.296040773,0.168019533
cy,a_y,1_25,1,25,3,0.168019533,0.000999212,0.169018745,0.084002018,0.252021551,0.083002806
cy,y_~,25_0,25,0,3,0.083002806,0.094995975,0.177998781,0.172623873,0.255626678,0.077627897
cy,~_g,0_7,0,7,3,0.077627897,0.757257462,0.834885359,0.854714155,0.932342052,0.097456694
cy,g_l,7_12,7,12,3,0.097456694,0.004999638,0.102456331,0.088405132,0.185861826,0.083405495
