Subject,Class,Sequence,D|0,I|0+1,PF|0+1,RF|0+1,D|1,I|1+2,PF|1+2,RF|1+2,D|2,I|2+3,PF|2+3,RF|2+3,D|3,I|3+4,PF|3+4,RF|3+4,D|4,I|4+5,PF|4+5,RF|4+5,D|5,I|5+6,PF|5+6,RF|5+6,D|6,I|6+7,PF|6+7,RF|6+7,D|7,I|7+8,PF|7+8,RF|7+8,D|8,I|8+9,PF|8+9,RF|8+9,D|9
jc,5,cuspy ache,0.105006218,0.26400733,0.160003662,0.159001112,0.104003668,0.240005016,0.152000666,0.136001348,0.088004351,0.296007395,0.208004713,0.208003044,0.088002682,0.280006886,0.160001755,0.192004204,0.120005131,0.384011507,0.264011145,0.264006376,0.120000362,0.264000416,0.167996883,0.144000053,0.096003532,0.320006132,0.208003521,0.2240026,0.112002611,0.344006777,0.20000577,0.232004166,0.144001007,0.280002594,0.192001581,0.136001587,0.088001013
jc,4,jota mania,0.126826525,0.23169589,0.102724075,0.104869366,0.128971815,0.216965199,0.104961157,0.087993383,0.112004042,0.37599802,0.239985466,0.263993979,0.136012554,0.351596117,0.23101759,0.215583563,0.120578527,0.784497976,0.697101831,0.663919449,0.087396145,0.231886864,0.135531664,0.144490719,0.0963552,0.232185602,0.11986208,0.135830402,0.112323523,0.242027521,0.128356457,0.129703999,0.113671064,0.191228151,0.128197432,0.077557087,0.06303072
jc,5,prune cyme,0.063997746,1.240446329,1.097027302,1.176448584,0.143419027,0.414857149,0.207440615,0.271438122,0.207416534,0.288587332,0.152322054,0.081170797,0.136265278,0.215570688,0.111235619,0.07930541,0.10433507,0.328016043,0.199755907,0.223680973,0.128260136,0.584687471,0.47268796,0.456427336,0.111999512,0.567226648,0.432139158,0.455227137,0.13508749,0.375434875,0.271433115,0.240347385,0.10400176,0.304497004,0.216467619,0.200495243,0.088029385
jc,5,yolks life,0.145087004,0.175550938,0.095518351,0.030463934,0.080032587,0.336457729,0.200582266,0.256425142,0.135875463,0.415082932,0.271247864,0.279207468,0.143835068,0.240640163,0.1207726,0.096805096,0.119867563,0.4158566,0.294602394,0.295989037,0.121254206,0.360518456,0.257403612,0.23926425,0.103114843,0.343725443,0.207737684,0.2406106,0.135987759,0.432292223,0.248266935,0.296304464,0.184025288,0.295786142,0.160027266,0.111760855,0.135758877
jc,6,starts abs,0.080015659,0.25600338,0.16800499,0.17598772,0.08799839,0.312005281,0.208000422,0.224006891,0.10400486,0.232004404,0.152003527,0.127999544,0.080000877,0.256003857,0.159001112,0.176002979,0.097002745,0.304007769,0.209006548,0.207005024,0.095001221,0.295001984,0.16699934,0.200000763,0.128002644,0.20000267,0.113001823,0.072000027,0.087000847,0.383005142,0.28800416,0.296004295,0.095000982,0.240005493,0.128000021,0.145004511,0.112005472
jc,6,alumel woo,0.088504076,0.271670341,0.151599407,0.183166265,0.120070934,0.400001764,0.272660971,0.27993083,0.127340794,0.455435753,0.319975615,0.328094959,0.135460138,0.399390459,0.279890776,0.263930321,0.119499683,0.392551184,0.247852087,0.2730515,0.144699097,0.367607355,0.223907948,0.222908258,0.143699408,0.335693598,0.224869967,0.19199419,0.110823631,0.247015476,0.143341541,0.136191845,0.103673935,0.256289482,0.168290615,0.152615547,0.087998867
jc,5,doled effs,0.14400053,0.199997902,0.120000362,0.055997372,0.07999754,0.30401206,0.176004887,0.224014521,0.128007174,0.184003115,0.112000704,0.055995941,0.072002411,0.264000177,0.152002335,0.191997766,0.111997843,0.272003412,0.160002947,0.160005569,0.112000465,0.43975234,0.367672682,0.327751875,0.072079659,0.26372385,0.184149027,0.191644192,0.079574823,0.239896774,0.151704788,0.160321951,0.088191986,0.296184063,0.200638533,0.207992077,0.09554553
jc,3,elf throbs,0.086957216,0.2081182,0.102956772,0.121160984,0.105161428,0.216552019,0.128748894,0.111390591,0.087803125,0.263172388,0.13603282,0.175369263,0.127139568,0.831341982,0.727345705,0.704202414,0.103996277,0.239995718,0.151995182,0.135999441,0.088000536,0.192436457,0.103999853,0.104435921,0.088436604,0.231561184,0.111793518,0.14312458,0.119767666,0.272446871,0.160176039,0.152679205,0.112270832,0.432250261,0.312613487,0.319979429,0.119636774
jc,3,cis gaiety,0.103998899,0.27897191,0.159000635,0.174973011,0.119971275,0.255752087,0.160316467,0.135780811,0.095435619,0.287604094,0.144035578,0.192168474,0.143568516,1.19161272,1.080600023,1.048044205,0.111012697,0.390894175,0.279901266,0.279881477,0.110992908,0.287009716,0.15899539,0.176016808,0.128014326,0.680924892,0.577269077,0.552910566,0.103655815,1.871116638,1.790926456,1.767460823,0.080190182,0.272340059,0.176988125,0.192149878,0.095351934
jc,4,dote cased,0.104001522,0.151996136,0.088012218,0.047994614,0.063983917,0.208228111,0.128503084,0.144244194,0.079725027,0.271777391,0.159632683,0.192052364,0.112144709,0.17575407,0.096153021,0.063609362,0.079601049,0.312556505,0.216408491,0.232955456,0.096148014,0.343267202,0.27111268,0.247119188,0.072154522,0.256315708,0.176837444,0.184161186,0.079478264,0.280230045,0.200233221,0.200751781,0.079996824,0.271011829,0.183998823,0.191015005,0.087013006
jc,4,puds knish,0.119324684,0.431606054,0.302729368,0.31228137,0.128876686,0.264348507,0.111852169,0.135471821,0.152496338,0.208523273,0.072580099,0.056026936,0.135943174,0.255926847,0.167914391,0.119983673,0.088012457,1.095144987,1.015147924,1.00713253,0.079997063,0.327998877,0.207998276,0.248001814,0.120000601,0.272007704,0.13600421,0.152007103,0.136003494,0.257006407,0.152005196,0.121002913,0.105001211,0.225004435,0.119999409,0.120003223,0.105005026
jc,5,celeb mall,0.071466446,0.247533083,0.183200836,0.176066637,0.064332247,0.176043034,0.088133335,0.111710787,0.087909698,0.168566704,0.112298012,0.080657005,0.056268692,0.279411077,0.176301479,0.223142385,0.103109598,0.632326603,0.479061604,0.529217005,0.153264999,0.616594315,0.521601439,0.463329315,0.094992876,0.223301172,0.119306087,0.128308296,0.103995085,0.231995821,0.158992529,0.128000736,0.073003292,0.201005697,0.136006594,0.128002405,0.064999104
jc,3,pad vernal,0.071381807,0.29561162,0.127612114,0.224229813,0.167999506,0.271840334,0.119995117,0.103840828,0.151845217,0.207274914,0.135769129,0.055429697,0.071505785,0.552111387,0.488496065,0.480605602,0.063615322,0.48749733,0.400477409,0.423882008,0.08701992,0.735258341,0.624047995,0.64823842,0.111210346,0.294846535,0.191866636,0.183636189,0.102979898,0.255529642,0.159494162,0.152549744,0.09603548,0.255567074,0.167626143,0.159531593,0.087940931
jc,4,sexy myrrh,0.088000059,0.240002394,0.168000937,0.152002335,0.072001457,0.296008348,0.19200325,0.224006891,0.104005098,0.511003256,0.407006741,0.406998158,0.103996515,0.544008255,0.400005341,0.44001174,0.144002914,1.216017723,1.112013817,1.072014809,0.104003906,0.312004089,0.20100832,0.208000183,0.11099577,0.423014879,0.310998917,0.31201911,0.112015963,0.288452387,0.192190647,0.176436424,0.09626174,0.712690592,0.624163389,0.616428852,0.088527203
jc,3,gem bathed,0.095464945,0.351555824,0.223546267,0.256090879,0.128009558,0.27339673,0.144036055,0.145387173,0.129360676,0.239509583,0.152430058,0.110148907,0.087079525,0.376316071,0.232834101,0.289236546,0.14348197,0.399545908,0.29458189,0.256063938,0.104964018,1.103774548,1.007764816,0.99881053,0.096009731,0.552167892,0.456170559,0.456158161,0.095997334,0.312028885,0.208000183,0.216031551,0.104028702,0.337008476,0.184005737,0.232979774,0.153002739
jc,3,off litter,0.096003294,0.1910007,0.120001078,0.094997406,0.070999622,0.231179714,0.134999752,0.160180092,0.096179962,0.240069389,0.15202117,0.143889427,0.08804822,0.288381577,0.184364557,0.200333357,0.104017019,0.312272072,0.199670076,0.208255053,0.112601995,0.201538324,0.136803865,0.088936329,0.064734459,0.215532541,0.144070387,0.150798082,0.071462154,0.305011988,0.168200254,0.233549833,0.136811733,0.216293097,0.103074789,0.079481363,0.113218307
jc,3,son dibbed,0.103002071,0.192004442,0.031004429,0.089002371,0.161000013,0.223995686,0.1039958,0.062995672,0.119999886,0.288003206,0.152001619,0.168003321,0.136001587,0.336011887,0.216006756,0.2000103,0.120005131,0.208005905,0.096002817,0.088000774,0.112003088,0.27200079,0.192004681,0.159997702,0.079996109,0.191996098,0.143996239,0.111999989,0.047999859,0.280003786,0.20800519,0.232003927,0.071998596,0.257004499,0.161003828,0.185005903,0.096000671
jc,4,iffy oaten,0.096006632,0.199006081,0.135006905,0.102999449,0.063999176,0.183999538,0.128000736,0.120000362,0.055998802,0.312656641,0.216515303,0.256657839,0.096141338,0.287888288,0.207849979,0.19174695,0.080038309,0.960494041,0.864835739,0.880455732,0.095658302,0.207232952,0.119571924,0.11157465,0.087661028,0.271612167,0.176480293,0.183951139,0.095131874,0.271831751,0.143002272,0.176699877,0.128829479,0.184453726,0.112865925,0.055624247,0.071587801
jc,4,mine foxes,0.095394135,0.318995953,0.159968853,0.223601818,0.1590271,0.216043234,0.103497267,0.057016134,0.112545967,0.184099674,0.096514463,0.071553707,0.087585211,0.247415543,0.134631157,0.159830332,0.112784386,0.544034243,0.464557171,0.431249857,0.079477072,0.208176374,0.112478256,0.128699303,0.095698118,0.487445593,0.415443659,0.391747475,0.072001934,0.28800869,0.225009441,0.216006756,0.062999249,0.25499773,0.166998386,0.191998482,0.087999344
jc,6,beaked van,0.064001322,0.36824441,0.256114244,0.304243088,0.112130165,0.312757492,0.200571537,0.200627327,0.112185955,0.215436697,0.128225327,0.103250742,0.08721137,0.191504478,0.119520426,0.104293108,0.071984053,0.248075724,0.151928425,0.176091671,0.096147299,0.215193748,0.135163784,0.11904645,0.080029964,1.000782967,0.929094076,0.920753002,0.07168889,0.263634682,0.175879955,0.191945791,0.087754726,0.199620247,0.12962985,0.11186552,0.069990396
jc,4,saga bandy,0.072007656,0.240004539,0.168005466,0.167996883,0.071999073,0.312007189,0.208003283,0.240008116,0.104003906,0.320009947,0.240003824,0.216006041,0.080006123,0.440005541,0.304004908,0.359999418,0.136000633,0.712012291,0.624010563,0.576011658,0.088001728,0.312002659,0.24000144,0.224000931,0.072001219,0.256007195,0.136001825,0.184005976,0.120005369,0.200000286,0.096002102,0.079994917,0.103998184,0.424094915,0.288199902,0.320096731,0.135895014
jc,4,perm keens,0.128247499,0.287155151,0.151858091,0.158907652,0.13529706,0.199729204,0.079784155,0.064432144,0.119945049,0.240213394,0.136228323,0.120268345,0.103985071,0.647320986,0.519316912,0.543335915,0.128004074,0.552327394,0.440322638,0.42432332,0.112004757,0.199372292,0.136343002,0.087367535,0.063029289,0.247032642,0.135029078,0.184003353,0.112003565,0.200004578,0.097001791,0.088001013,0.103002787,0.287000656,0.199004173,0.183997869,0.087996483
jc,5,pussy asks,0.1833179,0.231574059,0.111082315,0.048256159,0.120491743,0.296666861,0.217043161,0.176175117,0.079623699,0.223583698,0.168125629,0.143959999,0.055458069,0.479071856,0.384067535,0.423613787,0.09500432,0.518381357,0.374709368,0.423377037,0.143671989,0.480000973,0.328998089,0.336328983,0.151002884,0.231001139,0.127002716,0.079998255,0.103998423,0.263999939,0.168005705,0.160001516,0.095994234,0.216000557,0.119996548,0.120006323,0.096004009
jc,5,thumb cunt,0.120306015,0.255639553,0.13652873,0.135333538,0.119110823,0.303117037,0.143114567,0.184006214,0.16000247,0.223999977,0.120001316,0.063997507,0.103998661,0.240001678,0.152002811,0.136003017,0.087998867,0.336289406,0.239915371,0.248290539,0.096374035,0.425586939,0.248385668,0.329212904,0.177201271,0.559626818,0.343940258,0.382425547,0.21568656,0.296332359,0.144696951,0.0806458,0.151635408,0.295221567,0.175218821,0.143586159,0.120002747
jc,6,brooms vug,0.111694098,0.719691038,0.615708113,0.607996941,0.103982925,0.935529947,0.839456797,0.831547022,0.096073151,0.319986582,0.176699638,0.223913431,0.143286943,0.231814384,0.103370667,0.088527441,0.128443718,0.216442108,0.103916168,0.08799839,0.11252594,0.247526646,0.135525942,0.135000706,0.112000704,0.809005022,0.69700551,0.697004318,0.111999512,0.184004068,0.087998629,0.072004557,0.09600544,0.28800559,0.160004139,0.192000151,0.128001451
jc,3,man sieved,0.151848078,1.199419498,1.008294582,1.047571421,0.191124916,0.287819862,0.119065762,0.096694946,0.168754101,1.224224329,1.072490692,1.055470228,0.151733637,0.664260626,0.536034584,0.512526989,0.128226042,0.279654264,0.1437397,0.151428223,0.135914564,0.207641125,0.119900227,0.071726561,0.087740898,0.344360828,0.24083662,0.25661993,0.103524208,0.287783146,0.199794531,0.184258938,0.087988615,0.335728168,0.192088604,0.247739553,0.143639565
jc,4,xxiv pavan,0.072001934,0.240581036,0.144001245,0.168579102,0.09657979,0.264037609,0.136773586,0.167457819,0.127264023,0.304458857,0.159359455,0.177194834,0.145099401,0.360287189,0.193913221,0.215187788,0.166373968,1.070715427,0.95102334,0.904341459,0.119692087,0.239382029,0.143630028,0.119689941,0.095752001,0.328056097,0.240263462,0.232304096,0.087792635,0.375269651,0.263889551,0.287477016,0.1113801,0.263883591,0.143723249,0.15250349,0.120160341
jc,3,qof flayer,0.072004318,0.304003954,0.176005125,0.231999636,0.127998829,0.263999224,0.152997971,0.136000395,0.111001253,1.319012403,1.159010649,1.20801115,0.160001755,1.016005039,0.888002872,0.856003284,0.128002167,0.209004164,0.07999897,0.081001997,0.129005194,0.272001028,0.160008907,0.142995834,0.111992121,0.375755548,0.271624327,0.263763428,0.104131222,0.39252615,0.231902599,0.288394928,0.16062355,0.266641378,0.120774984,0.106017828,0.145866394
jc,4,mils shove,0.208146572,0.28814435,0.183143854,0.079997778,0.105000496,0.313002348,0.200005054,0.208001852,0.112997293,0.224805117,0.088994265,0.111807823,0.135810852,0.351838112,0.190923929,0.21602726,0.160914183,0.592151642,0.449148178,0.431237459,0.143003464,0.44822073,0.303203106,0.305217266,0.145017624,0.27999711,0.120001316,0.134979486,0.159995794,0.183996439,0.095996141,0.024000645,0.088000298,0.320004225,0.200008631,0.232003927,0.119995594
jc,3,rut linage,0.118912935,0.24752593,0.135160685,0.128612995,0.112365246,0.248396635,0.128527641,0.136031389,0.119868994,0.286991596,0.183916569,0.167122602,0.103075027,0.591677904,0.464092016,0.488602877,0.127585888,0.439210176,0.279215574,0.311624289,0.159994602,0.239998817,0.103996754,0.080004215,0.136002064,0.704936028,0.584844351,0.568933964,0.120091677,0.328445435,0.184514523,0.208353758,0.143930912,0.535028458,0.383143425,0.391097546,0.151885033
jc,3,ens sweats,0.127607107,0.223636627,0.09569931,0.09602952,0.127937317,0.304176807,0.168487787,0.176239491,0.13568902,0.343267202,0.239263535,0.207578182,0.104003668,0.31298995,0.192155361,0.208986282,0.120834589,0.319487572,0.224457979,0.198652983,0.095029593,0.430908203,0.303920031,0.335878611,0.126988173,0.335295439,0.240303278,0.208307266,0.094992161,0.758649349,0.630663157,0.663657188,0.127986193,0.656154394,0.560152054,0.528168201,0.09600234
jc,6,phizes web,0.112307072,0.192512989,0.096293449,0.080205917,0.09621954,0.296265125,0.183365345,0.200045586,0.11289978,0.44102788,0.296698093,0.328128099,0.144329786,0.383751154,0.280261993,0.239421368,0.103489161,0.32893014,0.199686289,0.225440979,0.129243851,0.320342302,0.160004377,0.191098452,0.160337925,0.455829382,0.271864176,0.295491457,0.183965206,0.272651911,0.120279789,0.088686705,0.152372122,0.32808733,0.192140341,0.175715208,0.135946989
jc,3,dad cavort,0.192290783,0.313070059,0.160256386,0.120779276,0.152813673,0.303844452,0.135817289,0.151030779,0.168027163,0.799893618,0.647890091,0.631866455,0.152003527,0.592465639,0.447142363,0.440462112,0.145323277,0.33688879,0.232886553,0.191565514,0.104002237,0.42299819,0.246995211,0.318995953,0.176002979,0.304002047,0.152001143,0.127999067,0.152000904,0.296006203,0.168002844,0.144005299,0.128003359,0.313004017,0.185013056,0.185000658,0.127990961
jc,4,pack bayou,0.144262075,0.288167477,0.112072706,0.143905401,0.17609477,0.384129763,0.215666771,0.208034992,0.168462992,0.344669819,0.192449331,0.176206827,0.152220488,0.62338233,0.455141544,0.471161842,0.168240786,0.696092129,0.576729536,0.527851343,0.119362593,0.504346848,0.360434771,0.384984255,0.143912077,0.671950102,0.543729305,0.528038025,0.128220797,0.311349154,0.145256281,0.183128357,0.166092873,0.19012022,0.102915049,0.024027348,0.087205172
jc,5,telex vise,0.112001657,0.312001467,0.209006071,0.199999809,0.102995396,0.238996506,0.118999004,0.13600111,0.119997501,0.191999912,0.104000807,0.072002411,0.087999105,0.399998188,0.263997316,0.311999083,0.136000872,0.464002848,0.328007698,0.328001976,0.13599515,0.351996183,0.231995106,0.216001034,0.120001078,0.256003857,0.144004107,0.136002779,0.11199975,0.231996536,0.127998352,0.119996786,0.103998184,0.447981119,0.35263443,0.343982935,0.095346689
jc,6,eights xis,0.095703602,0.223387718,0.111550808,0.127684116,0.11183691,0.223218203,0.095837831,0.111381292,0.127380371,0.273618698,0.151403666,0.146238327,0.122215033,0.217432261,0.105215073,0.095217228,0.112217188,0.351116419,0.256212473,0.238899231,0.094903946,0.287164927,0.151337862,0.192260981,0.135827065,0.567764759,0.456787348,0.431937695,0.110977411,0.254977465,0.13497448,0.144000053,0.120002985,0.296001673,0.168002844,0.175998688,0.127998829
jc,6,madder yam,0.111683369,0.231635094,0.128234863,0.119951725,0.10340023,0.239401579,0.167397738,0.136001348,0.072003841,0.208001375,0.160001993,0.135997534,0.047999382,0.327161074,0.159159899,0.279161692,0.168001175,0.272001743,0.144005299,0.104000568,0.127996445,0.440997362,0.311999321,0.313000917,0.128998041,0.408004761,0.304000378,0.27900672,0.104004383,0.400006056,0.272010088,0.296001673,0.127995968,0.215997458,0.087996721,0.08800149,0.128000736
jc,6,cheeps pup,0.15809989,0.262369633,0.174262285,0.104269743,0.088107347,0.193966389,0.143429518,0.105859041,0.050536871,0.216679811,0.152446032,0.166142941,0.06423378,0.928015232,0.785022259,0.863781452,0.142992973,0.223995447,0.118994951,0.081002474,0.105000496,0.327996969,0.223996878,0.222996473,0.104000092,0.384007692,0.272004843,0.280007601,0.11200285,0.376418591,0.280879974,0.264415741,0.095538616,0.288009644,0.167354107,0.192471027,0.120655537
jc,6,appeal foh,0.144700289,0.440569639,0.337642193,0.29586935,0.102927446,0.278366089,0.174577475,0.175438643,0.103788614,0.328855038,0.200075626,0.225066423,0.128779411,0.359401226,0.223423004,0.230621815,0.135978222,0.344981432,0.2240026,0.20900321,0.120978832,0.367984533,0.247979164,0.247005701,0.120005369,0.536004066,0.408001184,0.415998697,0.128002882,0.23200798,0.104005575,0.104005098,0.128002405,0.936004639,0.808005333,0.808002234,0.127999306
jc,3,van whisky,0.152783155,0.495728493,0.352557182,0.342945337,0.14317131,0.215813637,0.119004488,0.072642326,0.096809149,0.449333429,0.320226908,0.352524281,0.129106522,0.328198195,0.232847691,0.199091673,0.095350504,1.136218071,0.984457254,1.040867567,0.151760817,0.2636199,0.136757135,0.111859083,0.126862764,0.382586718,0.254731655,0.255723953,0.127855062,0.487486839,0.375495672,0.359631777,0.111991167,0.407940626,0.271952629,0.295949459,0.135987997
jc,4,silt tears,0.119545221,0.503530264,0.239928246,0.383985043,0.263602018,0.359608889,0.231579781,0.09600687,0.128029108,0.448592424,0.320428133,0.320563316,0.128164291,1.759387493,1.599385023,1.631223202,0.16000247,0.664577961,0.535876513,0.504575491,0.128701448,0.344470978,0.248713017,0.215769529,0.095757961,0.456044197,0.247919798,0.360286236,0.208124399,0.432076216,0.320081949,0.223951817,0.111994267,0.599547625,0.512546539,0.487553358,0.087001085
jc,6,exiled wow,0.104000568,0.471560717,0.376490831,0.367560148,0.095069885,0.263198853,0.175454378,0.168128967,0.087744474,0.29570365,0.17734623,0.207959175,0.11835742,0.142358303,0.086774111,0.024000883,0.055584192,0.255490541,0.144704103,0.199906349,0.110786438,0.199668884,0.094880581,0.088882446,0.104788303,0.25620079,0.160166502,0.151412487,0.096034288,0.232825756,0.120167732,0.136791468,0.112658024,0.19164896,0.095651388,0.078990936,0.095997572
